player_name,position,game_info,stats,salary,fppg,points,row_number,scrape_date,week,day
George Pickens,WR,"DAL 33 @ LV 16, Final","11 TGT,9 REC,144 REC YD,REC TD",$33,16.2,24.90,1,2025-11-18 16:30:04,Week 11,Monday
Dak Prescott,QB,"DAL 33 @ LV 16, Final","268 PASS YD,4 PASS TD,4 RUSH ATT,-4 RUSH YD,FUM LOST",$37,19.9,24.32,2,2025-11-18 16:30:04,Week 11,Monday
CeeDee Lamb,WR,"DAL 33 @ LV 16, Final","7 TGT,5 REC,66 REC YD,REC TD",$35,12.6,15.10,3,2025-11-18 16:30:04,Week 11,Monday
Geno Smith,QB,"DAL 33 @ LV 16, Final","238 PASS YD,PASS TD,INT,4 RUSH ATT,14 RUSH YD",$26,13.0,13.92,4,2025-11-18 16:30:04,Week 11,Monday
Tre Tucker,WR,"DAL 33 @ LV 16, Final","8 TGT,4 REC,47 REC YD,REC TD",$17,10.3,12.70,5,2025-11-18 16:30:04,Week 11,Monday
Brock Bowers,TE,"DAL 33 @ LV 16, Final","12 TGT,7 REC,72 REC YD",$26,12.2,10.70,6,2025-11-18 16:30:04,Week 11,Monday
Javonte Williams,RB,"DAL 33 @ LV 16, Final","22 RUSH ATT,93 RUSH YD,TGT,REC",$33,15.3,9.80,7,2025-11-18 16:30:04,Week 11,Monday
Jake Ferguson,TE,"DAL 33 @ LV 16, Final","5 TGT,4 REC,16 REC YD,REC TD",$18,11.0,9.60,8,2025-11-18 16:30:05,Week 11,Monday
Dallas Cowboys,DEF,"DAL 33 @ LV 16, Final","16 PTS ALLOWED,4 SACK,SAFETY,INT",$12,4.8,9.00,9,2025-11-18 16:30:05,Week 11,Monday
Ryan Flournoy,WR,"DAL 33 @ LV 16, Final","TGT,REC,2 REC YD,REC TD",$10,4.8,6.70,10,2025-11-18 16:30:05,Week 11,Monday
Ashton Jeanty,RB,"DAL 33 @ LV 16, Final","6 RUSH ATT,7 RUSH YD,8 TGT,6 REC,27 REC YD",$34,12.6,6.40,11,2025-11-18 16:30:05,Week 11,Monday
Hunter Luepke,RB,"DAL 33 @ LV 16, Final","RUSH ATT,5 RUSH YD,3 TGT,3 REC,36 REC YD",$10,2.1,5.60,12,2025-11-18 16:30:05,Week 11,Monday
Tyler Lockett,WR,"DAL 33 @ LV 16, Final","3 TGT,3 REC,33 REC YD",$10,2.4,4.80,13,2025-11-18 16:30:05,Week 11,Monday
Michael Mayer,TE,"DAL 33 @ LV 16, Final","4 TGT,3 REC,13 REC YD",$10,4.2,2.80,14,2025-11-18 16:30:05,Week 11,Monday
Ian Thomas,TE,"DAL 33 @ LV 16, Final","TGT,REC,20 REC YD",$10,1.7,2.50,15,2025-11-18 16:30:05,Week 11,Monday
Jack Bech,WR,"DAL 33 @ LV 16, Final","TGT,REC,19 REC YD",$10,1.5,2.40,16,2025-11-18 16:30:05,Week 11,Monday
Raheem Mostert,RB,"DAL 33 @ LV 16, Final","2 RUSH ATT,6 RUSH YD,2 TGT,2 REC,7 REC YD",$10,2.4,2.30,17,2025-11-18 16:30:05,Week 11,Monday
Las Vegas Raiders,DEF,"DAL 33 @ LV 16, Final","31 PTS ALLOWED,SACK,FUM REC",$10,4.3,2.00,18,2025-11-18 16:30:05,Week 11,Monday
Brevyn Spann-Ford,TE,"DAL 33 @ LV 16, Final","TGT,REC,4 REC YD",$10,0.4,0.90,19,2025-11-18 16:30:05,Week 11,Monday
KaVontae Turpin,WR,"DAL 33 @ LV 16, Final","2 TGT,REC",$10,4.4,0.50,20,2025-11-18 16:30:05,Week 11,Monday
Jalen Tolbert,WR,"DAL 33 @ LV 16, Final",TGT,$10,3.6,0.00,21,2025-11-18 16:30:05,Week 11,Monday
Luke Schoonmaker,TE,"DAL 33 @ LV 16, Final",,$10,1.3,0.00,22,2025-11-18 16:30:05,Week 11,Monday
Jonathan Mingo,WR,"DAL 33 @ LV 16, Final",,$10,1.7,0.00,23,2025-11-18 16:30:05,Week 11,Monday
Joe Milton III,QB,"DAL 33 @ LV 16, Final",,$20,3.5,0.00,24,2025-11-18 16:30:05,Week 11,Monday
Jaydon Blue,RB,"DAL 33 @ LV 16, Final",,$10,1.9,0.00,25,2025-11-18 16:30:05,Week 11,Monday
Alex Bachman,WR,"DAL 33 @ LV 16, Final",,$10,0.3,0.00,26,2025-11-18 16:30:05,Week 11,Monday
Kenny Pickett,QB,"DAL 33 @ LV 16, Final",,$20,-0.8,0.00,27,2025-11-18 16:30:05,Week 11,Monday
Zamir White,RB,"DAL 33 @ LV 16, Final",,$10,2.0,0.00,28,2025-11-18 16:30:05,Week 11,Monday
Dylan Laube,RB,"DAL 33 @ LV 16, Final",,$10,0.4,0.00,29,2025-11-18 16:30:05,Week 11,Monday
Dont'e Thornton Jr.,WR,"DAL 33 @ LV 16, Final",,$10,1.8,0.00,30,2025-11-18 16:30:05,Week 11,Monday
Carter Runyon,TE,"DAL 33 @ LV 16, Final",,$10,0.3,0.00,31,2025-11-18 16:30:05,Week 11,Monday
Aidan O'ConnellIR,QB,"DAL 33 @ LV 16, Final",,$20,10.8,0.00,32,2025-11-18 16:30:06,Week 11,Monday
