position,total_players,active_players,avg_points,avg_salary,avg_ppd
QB,16,6,11.256666666666666,29.166666666666668,0.37381365576102416
RB,27,15,7.573333333333334,17.533333333333335,0.4749892816106739
WR,34,21,6.004761904761904,19.571428571428573,0.35675591849464283
TE,22,10,3.4,11.2,0.2912156862745098
DEF,6,6,7.333333333333333,11.833333333333334,0.6076443164678459
