player_name,position,game_info,stats,salary,fppg,points,row_number,scrape_date,week,day
Tyler Warren,TE,"JAC 23 @ IND 17, Final","5 TGT,5 REC,43 REC YD",$17,9.1,6.80,61,2025-12-29 16:27:13,Week 17,Sunday
Kenneth Walker III,RB,"SEA 27 @ CAR 10, Final","15 RUSH ATT,51 RUSH YD,2 TGT,2 REC,6 REC YD",$25,10.1,6.70,62,2025-12-29 16:27:13,Week 17,Sunday
Jaylen Warren,RB,"PIT 6 @ CLE 13, Final","12 RUSH ATT,64 RUSH YD",$30,12.3,6.40,63,2025-12-29 16:27:13,Week 17,Sunday
Andrei Iosivas,WR,"ARI 14 @ CIN 37, Final","6 TGT,4 REC,41 REC YD",$11,5.1,6.10,64,2025-12-29 16:27:13,Week 17,Sunday
Van JeffersonO,WR,"NO 34 @ TEN 26, Final","3 TGT,3 REC,46 REC YD",$11,4.0,6.10,65,2025-12-29 16:27:13,Week 17,Sunday
Indianapolis Colts,DEF,"JAC 23 @ IND 17, Final","23 PTS ALLOWED,2 SACK,INT,FUM REC",$11,6.3,6.00,66,2025-12-29 16:27:13,Week 17,Sunday
Brian Thomas Jr.,WR,"JAC 23 @ IND 17, Final","7 TGT,4 REC,39 REC YD",$24,8.3,5.90,67,2025-12-29 16:27:13,Week 17,Sunday
Bucky Irving,RB,"TB 17 @ MIA 20, Final","9 RUSH ATT,19 RUSH YD,6 TGT,5 REC,14 REC YD",$32,12.6,5.80,68,2025-12-29 16:27:13,Week 17,Sunday
Mike Gesicki,TE,"ARI 14 @ CIN 37, Final","2 TGT,2 REC,47 REC YD",$12,4.9,5.70,69,2025-12-29 16:27:13,Week 17,Sunday
Jaylen Wright,RB,"TB 17 @ MIA 20, Final","5 RUSH ATT,56 RUSH YD",$10,4.7,5.60,70,2025-12-29 16:27:13,Week 17,Sunday
John Metchie III,WR,"NE 42 @ NYJ 10, Final","3 TGT,3 REC,41 REC YD",$11,4.3,5.60,71,2025-12-29 16:27:13,Week 17,Sunday
Isaiah Williams,WR,"NE 42 @ NYJ 10, Final","RUSH ATT,5 RUSH YD,5 TGT,4 REC,30 REC YD",$10,3.3,5.50,72,2025-12-29 16:27:13,Week 17,Sunday
Cade Otton,TE,"TB 17 @ MIA 20, Final","4 TGT,4 REC,33 REC YD",$10,5.3,5.30,73,2025-12-29 16:27:13,Week 17,Sunday
Kenneth Gainwell,RB,"PIT 6 @ CLE 13, Final","7 RUSH ATT,26 RUSH YD,4 TGT,3 REC,12 REC YD",$23,10.5,5.30,74,2025-12-29 16:27:13,Week 17,Sunday
Michael Carter,RB,"ARI 14 @ CIN 37, Final","7 RUSH ATT,29 RUSH YD,4 TGT,2 REC,14 REC YD",$19,6.4,5.30,75,2025-12-29 16:27:13,Week 17,Sunday
Jonnu Smith,TE,"PIT 6 @ CLE 13, Final","2 RUSH ATT,9 RUSH YD,5 TGT,5 REC,18 REC YD",$10,4.1,5.20,76,2025-12-29 16:27:13,Week 17,Sunday
Brady Cook,QB,"NE 42 @ NYJ 10, Final","152 PASS YD,INT,2 RUSH ATT,RUSH YD",$20,6.6,5.18,77,2025-12-29 16:27:13,Week 17,Sunday
Cincinnati Bengals,DEF,"ARI 14 @ CIN 37, Final","14 PTS ALLOWED,4 SACK",$12,4.2,5.00,78,2025-12-29 16:27:14,Week 17,Sunday
Jakobi Meyers,WR,"JAC 23 @ IND 17, Final","9 TGT,6 REC,39 REC YD,FUM LOST",$22,8.8,4.90,79,2025-12-29 16:27:14,Week 17,Sunday
Dante Pettis,WR,"NO 34 @ TEN 26, Final","4 TGT,3 REC,53 REC YD,FUM LOST",$10,1.1,4.80,80,2025-12-29 16:27:14,Week 17,Sunday
Cedric Tillman,WR,"PIT 6 @ CLE 13, Final","TGT,REC,42 REC YD",$10,4.2,4.70,81,2025-12-29 16:27:14,Week 17,Sunday
Josh Downs,WR,"JAC 23 @ IND 17, Final","5 TGT,2 REC,34 REC YD",$17,6.7,4.40,82,2025-12-29 16:27:14,Week 17,Sunday
Dylan Sampson,RB,"PIT 6 @ CLE 13, Final","11 RUSH ATT,27 RUSH YD,3 TGT,3 REC",$19,4.7,4.20,83,2025-12-29 16:27:14,Week 17,Sunday
Tanner Hudson,TE,"ARI 14 @ CIN 37, Final","2 TGT,2 REC,31 REC YD",$10,3.8,4.10,84,2025-12-29 16:27:14,Week 17,Sunday
Scotty Miller,WR,"PIT 6 @ CLE 13, Final","7 TGT,3 REC,25 REC YD",$10,2.2,4.00,85,2025-12-29 16:27:14,Week 17,Sunday
Mason Kinsey,WR,"NO 34 @ TEN 26, Final","TGT,REC,34 REC YD",$10,1.2,3.90,86,2025-12-29 16:27:14,Week 17,Sunday
Adonai Mitchell,WR,"NE 42 @ NYJ 10, Final","9 TGT,3 REC,22 REC YD",$16,4.8,3.70,87,2025-12-29 16:27:14,Week 17,Sunday
Raheim Sanders,RB,"PIT 6 @ CLE 13, Final","8 RUSH ATT,21 RUSH YD,2 TGT,REC,10 REC YD",$10,3.8,3.60,88,2025-12-29 16:27:14,Week 17,Sunday
Marquez Valdes-Scantling,WR,"PIT 6 @ CLE 13, Final","9 TGT,3 REC,21 REC YD",$10,2.4,3.60,89,2025-12-29 16:27:14,Week 17,Sunday
Emeka Egbuka,WR,"TB 17 @ MIA 20, Final","5 TGT,3 REC,20 REC YD",$17,10.2,3.50,90,2025-12-29 16:27:14,Week 17,Sunday
Kyle Williams,WR,"NE 42 @ NYJ 10, Final","5 TGT,3 REC,20 REC YD",$10,3.4,3.50,91,2025-12-29 16:27:14,Week 17,Sunday
Xavier Weaver,WR,"ARI 14 @ CIN 37, Final","3 TGT,2 REC,24 REC YD",$10,1.5,3.40,92,2025-12-29 16:27:14,Week 17,Sunday
Kene Nwangwu,RB,"NE 42 @ NYJ 10, Final","6 RUSH ATT,31 RUSH YD",$10,1.0,3.10,93,2025-12-29 16:27:14,Week 17,Sunday
Tampa Bay Buccaneers,DEF,"TB 17 @ MIA 20, Final","20 PTS ALLOWED,2 SACK",$12,5.7,3.00,94,2025-12-29 16:27:14,Week 17,Sunday
Emari Demercado,RB,"ARI 14 @ CIN 37, Final","5 RUSH ATT,11 RUSH YD,3 TGT,2 REC,9 REC YD",$14,4.1,3.00,95,2025-12-29 16:27:14,Week 17,Sunday
Tennessee Titans,DEF,"NO 34 @ TEN 26, Final","28 PTS ALLOWED,2 SACK,FUM REC",$12,5.6,3.00,96,2025-12-29 16:27:14,Week 17,Sunday
Tez Johnson,WR,"TB 17 @ MIA 20, Final","2 TGT,2 REC,19 REC YD",$10,5.1,2.90,97,2025-12-29 16:27:14,Week 17,Sunday
Stone Smartt,TE,"NE 42 @ NYJ 10, Final","3 TGT,2 REC,18 REC YD",$10,1.5,2.80,98,2025-12-29 16:27:14,Week 17,Sunday
Rachaad White,RB,"TB 17 @ MIA 20, Final","2 RUSH ATT,10 RUSH YD,2 TGT,2 REC,7 REC YD",$13,7.4,2.70,99,2025-12-29 16:27:14,Week 17,Sunday
Connor Heyward,TE,"PIT 6 @ CLE 13, Final","2 RUSH ATT,26 RUSH YD",$10,1.6,2.60,100,2025-12-29 16:27:14,Week 17,Sunday
Michael Pittman Jr.,WR,"JAC 23 @ IND 17, Final","3 TGT,2 REC,16 REC YD",$21,10.0,2.60,101,2025-12-29 16:27:14,Week 17,Sunday
Jalen Coker,WR,"SEA 27 @ CAR 10, Final","2 TGT,2 REC,16 REC YD",$17,6.0,2.60,102,2025-12-29 16:27:14,Week 17,Sunday
Isaiah DavisQ,RB,"NE 42 @ NYJ 10, Final","3 RUSH ATT,11 RUSH YD,TGT,REC,9 REC YD",$12,3.8,2.50,103,2025-12-29 16:27:15,Week 17,Sunday
Darnell WashingtonD,TE,"PIT 6 @ CLE 13, Final","2 TGT,2 REC,15 REC YD",$10,3.9,2.50,104,2025-12-29 16:27:15,Week 17,Sunday
Adam Thielen,WR,"PIT 6 @ CLE 13, Final","5 TGT,2 REC,14 REC YD",$10,1.9,2.40,105,2025-12-29 16:27:15,Week 17,Sunday
Brenden Bates,TE,"PIT 6 @ CLE 13, Final","TGT,REC,19 REC YD",$10,1.4,2.40,106,2025-12-29 16:27:15,Week 17,Sunday
Tahj Brooks,RB,"ARI 14 @ CIN 37, Final","3 RUSH ATT,10 RUSH YD,TGT,REC,9 REC YD",$10,0.5,2.40,107,2025-12-29 16:27:15,Week 17,Sunday
Julian Hill,TE,"TB 17 @ MIA 20, Final","2 TGT,REC,16 REC YD",$10,2.0,2.10,108,2025-12-29 16:27:15,Week 17,Sunday
Isaiah Bond,WR,"PIT 6 @ CLE 13, Final","TGT,REC,16 REC YD",$10,3.1,2.10,109,2025-12-29 16:27:15,Week 17,Sunday
Will Mallory,TE,"JAC 23 @ IND 17, Final","TGT,REC,16 REC YD",$10,2.1,2.10,110,2025-12-29 16:27:15,Week 17,Sunday
DeeJay Dallas,RB,"JAC 23 @ IND 17, Final","2 RUSH ATT,21 RUSH YD,TGT",$10,0.5,2.10,111,2025-12-29 16:27:15,Week 17,Sunday
Moliki Matavao,TE,"NO 34 @ TEN 26, Final","2 TGT,2 REC,10 REC YD",$10,2.0,2.00,112,2025-12-29 16:27:15,Week 17,Sunday
Jimmy Horn Jr.,WR,"SEA 27 @ CAR 10, Final","2 TGT,2 REC,9 REC YD",$10,2.4,1.90,113,2025-12-29 16:27:15,Week 17,Sunday
DeMario Douglas,WR,"NE 42 @ NYJ 10, Final","2 TGT,REC,10 REC YD",$10,5.1,1.50,114,2025-12-29 16:27:15,Week 17,Sunday
David Martin-Robinson,TE,"NO 34 @ TEN 26, Final","TGT,REC,9 REC YD",$10,1.0,1.40,115,2025-12-29 16:27:15,Week 17,Sunday
Cedrick Wilson Jr.,WR,"TB 17 @ MIA 20, Final","2 TGT,REC,8 REC YD",$10,1.4,1.30,116,2025-12-29 16:27:15,Week 17,Sunday
Drew Sample,TE,"ARI 14 @ CIN 37, Final","TGT,REC,8 REC YD",$10,1.9,1.30,117,2025-12-29 16:27:15,Week 17,Sunday
Rashid ShaheedQ,WR,"SEA 27 @ CAR 10, Final","TGT,REC,8 REC YD",$16,7.4,1.30,118,2025-12-29 16:27:15,Week 17,Sunday
Chuba Hubbard,RB,"SEA 27 @ CAR 10, Final","4 RUSH ATT,12 RUSH YD,3 TGT,3 REC,6 REC YD,FUM LOST",$17,7.7,1.30,119,2025-12-29 16:27:15,Week 17,Sunday
Joe Flacco,QB,"ARI 14 @ CIN 37, Final","24 PASS YD,4 RUSH ATT,2 RUSH YD",$20,13.0,1.16,120,2025-12-29 16:27:15,Week 17,Sunday
Joshua Dobbs,QB,"NE 42 @ NYJ 10, Final","30 PASS YD,2 RUSH ATT,-1 RUSH YD",$20,0.4,1.10,121,2025-12-29 16:27:15,Week 17,Sunday
Cooper Kupp,WR,"SEA 27 @ CAR 10, Final","3 TGT,REC,6 REC YD",$17,6.0,1.10,122,2025-12-29 16:27:15,Week 17,Sunday
Tommy Tremble,TE,"SEA 27 @ CAR 10, Final","TGT,REC,6 REC YD",$10,2.6,1.10,123,2025-12-29 16:27:15,Week 17,Sunday
Mitchell Evans,TE,"SEA 27 @ CAR 10, Final","RUSH ATT,RUSH YD,2 TGT,REC,5 REC YD",$10,3.1,1.10,124,2025-12-29 16:27:15,Week 17,Sunday
Malik Washington,WR,"TB 17 @ MIA 20, Final","RUSH ATT,RUSH YD,3 TGT,REC,4 REC YD",$12,5.2,1.00,125,2025-12-29 16:27:15,Week 17,Sunday
Arian Smith,WR,"NE 42 @ NYJ 10, Final","TGT,REC,5 REC YD",$10,0.8,1.00,126,2025-12-29 16:27:15,Week 17,Sunday
Trayveon Williams,RB,"PIT 6 @ CLE 13, Final","2 RUSH ATT,10 RUSH YD",$10,1.8,1.00,127,2025-12-29 16:27:16,Week 17,Sunday
Ke'Shawn Williams,WR,"ARI 14 @ CIN 37, Final","TGT,REC,5 REC YD",$10,0.1,1.00,128,2025-12-29 16:27:16,Week 17,Sunday
James Proche II,WR,"NO 34 @ TEN 26, Final","5 TGT,REC,5 REC YD",$10,1.7,1.00,129,2025-12-29 16:27:16,Week 17,Sunday
Tetairoa McMillan,WR,"SEA 27 @ CAR 10, Final","4 TGT,REC,5 REC YD",$29,10.5,1.00,130,2025-12-29 16:27:16,Week 17,Sunday
Jelani Woods,TE,"NE 42 @ NYJ 10, Final","TGT,REC,4 REC YD",$10,0.5,0.90,131,2025-12-29 16:27:16,Week 17,Sunday
Malachi Corley,WR,"PIT 6 @ CLE 13, Final","TGT,REC,4 REC YD",$10,1.9,0.90,132,2025-12-29 16:27:16,Week 17,Sunday
Ameer Abdullah,RB,"JAC 23 @ IND 17, Final","TGT,REC,4 REC YD",$10,2.0,0.90,133,2025-12-29 16:27:16,Week 17,Sunday
Sean Tucker,RB,"TB 17 @ MIA 20, Final","2 RUSH ATT,8 RUSH YD,TGT",$12,5.5,0.80,134,2025-12-29 16:27:16,Week 17,Sunday
Tyler Johnson,WR,"NE 42 @ NYJ 10, Final","TGT,REC,3 REC YD",$10,3.5,0.80,135,2025-12-29 16:27:16,Week 17,Sunday
Xavier Legette,WR,"SEA 27 @ CAR 10, Final","TGT,REC,3 REC YD",$12,4.9,0.80,136,2025-12-29 16:27:16,Week 17,Sunday
Jaylen Waddle,WR,"TB 17 @ MIA 20, Final","RUSH ATT,7 RUSH YD,TGT",$27,10.1,0.70,137,2025-12-29 16:27:16,Week 17,Sunday
Jeremy Ruckert,TE,"NE 42 @ NYJ 10, Final","3 TGT,REC,2 REC YD",$10,2.5,0.70,138,2025-12-29 16:27:16,Week 17,Sunday
Tyjae Spears,RB,"NO 34 @ TEN 26, Final","6 RUSH ATT,2 RUSH YD,2 TGT,REC,-1 REC YD",$18,6.9,0.60,139,2025-12-29 16:27:16,Week 17,Sunday
Gunnar Helm,TE,"NO 34 @ TEN 26, Final","2 TGT,REC,REC YD",$10,4.4,0.60,140,2025-12-29 16:27:16,Week 17,Sunday
Darren Waller,TE,"TB 17 @ MIA 20, Final","3 TGT,REC",$18,9.6,0.50,141,2025-12-29 16:27:16,Week 17,Sunday
Khalil Herbert,RB,"NE 42 @ NYJ 10, Final","2 RUSH ATT,5 RUSH YD,TGT",$10,0.3,0.50,142,2025-12-29 16:27:16,Week 17,Sunday
D'Ernest Johnson,RB,"NE 42 @ NYJ 10, Final","4 RUSH ATT,5 RUSH YD",$10,0.3,0.50,143,2025-12-29 16:27:16,Week 17,Sunday
Kalel Mullings,RB,"NO 34 @ TEN 26, Final","RUSH ATT,4 RUSH YD",$10,0.2,0.40,144,2025-12-29 16:27:16,Week 17,Sunday
Evan Hull,RB,"NO 34 @ TEN 26, Final","2 RUSH ATT,3 RUSH YD",$10,1.0,0.30,145,2025-12-29 16:27:16,Week 17,Sunday
LeQuint Allen Jr.,RB,"JAC 23 @ IND 17, Final","RUSH ATT,3 RUSH YD",$10,1.2,0.30,146,2025-12-29 16:27:16,Week 17,Sunday
Corey Kiner,RB,"ARI 14 @ CIN 37, Final","RUSH ATT,2 RUSH YD",$10,1.5,0.20,147,2025-12-29 16:27:16,Week 17,Sunday
Teddy Bridgewater,QB,"TB 17 @ MIA 20, Final",,$20,1.0,0.00,148,2025-12-29 16:27:16,Week 17,Sunday
Sterling ShepardO,WR,"TB 17 @ MIA 20, Final",,$10,4.8,0.00,149,2025-12-29 16:27:16,Week 17,Sunday
Payne Durham,TE,"TB 17 @ MIA 20, Final",,$10,0.3,0.00,150,2025-12-29 16:27:16,Week 17,Sunday
Devin Culp,TE,"TB 17 @ MIA 20, Final",,$10,3.6,0.00,151,2025-12-29 16:27:16,Week 17,Sunday
Kameron Johnson,WR,"TB 17 @ MIA 20, Final",,$10,1.0,0.00,152,2025-12-29 16:27:17,Week 17,Sunday
Connor BazelakO,QB,"TB 17 @ MIA 20, Final",,$20,—,0.00,153,2025-12-29 16:27:17,Week 17,Sunday
Josh Williams,RB,"TB 17 @ MIA 20, Final",,$10,0.6,0.00,154,2025-12-29 16:27:17,Week 17,Sunday
Alec Ingold,RB,"TB 17 @ MIA 20, Final",,$10,1.2,0.00,155,2025-12-29 16:27:17,Week 17,Sunday
Tua TagovailoaO,QB,"TB 17 @ MIA 20, Final",,$20,12.5,0.00,156,2025-12-29 16:27:17,Week 17,Sunday
Nick Westbrook-IkhineO,WR,"TB 17 @ MIA 20, Final",,$10,1.2,0.00,157,2025-12-29 16:27:17,Week 17,Sunday
Zach Wilson,QB,"TB 17 @ MIA 20, Final",,$20,0.5,0.00,158,2025-12-29 16:27:17,Week 17,Sunday
Dee EskridgeIR,WR,"TB 17 @ MIA 20, Final",,$10,0.6,0.00,159,2025-12-29 16:27:17,Week 17,Sunday
Tahj Washington,WR,"TB 17 @ MIA 20, Final",,$10,-0.4,0.00,160,2025-12-29 16:27:17,Week 17,Sunday
Ollie Gordon II,RB,"TB 17 @ MIA 20, Final",,$10,3.1,0.00,161,2025-12-29 16:27:17,Week 17,Sunday
Mack HollinsIR,WR,"NE 42 @ NYJ 10, Final",,$13,6.5,0.00,162,2025-12-29 16:27:17,Week 17,Sunday
Kayshon BoutteO,WR,"NE 42 @ NYJ 10, Final",,$14,8.0,0.00,163,2025-12-29 16:27:17,Week 17,Sunday
Tommy DeVitoO,QB,"NE 42 @ NYJ 10, Final",,$20,6.7,0.00,164,2025-12-29 16:27:17,Week 17,Sunday
Jack Westover,RB,"NE 42 @ NYJ 10, Final",,$10,—,0.00,165,2025-12-29 16:27:17,Week 17,Sunday
CJ Dippre,TE,"NE 42 @ NYJ 10, Final",,$10,—,0.00,166,2025-12-29 16:27:17,Week 17,Sunday
Tyrod TaylorO,QB,"NE 42 @ NYJ 10, Final",,$20,10.7,0.00,167,2025-12-29 16:27:17,Week 17,Sunday
Andrew Beck,RB,"NE 42 @ NYJ 10, Final",,$10,1.3,0.00,168,2025-12-29 16:27:17,Week 17,Sunday
Justin FieldsIR,QB,"NE 42 @ NYJ 10, Final",,$20,16.0,0.00,169,2025-12-29 16:27:17,Week 17,Sunday
Irvin CharlesPUP,WR,"NE 42 @ NYJ 10, Final",,$10,—,0.00,170,2025-12-29 16:27:17,Week 17,Sunday
Mason TaylorO,TE,"NE 42 @ NYJ 10, Final",,$12,5.1,0.00,171,2025-12-29 16:27:17,Week 17,Sunday
Braelon AllenIR,RB,"NE 42 @ NYJ 10, Final",,$10,—,0.00,172,2025-12-29 16:27:17,Week 17,Sunday
Josh ReynoldsIR,WR,"NE 42 @ NYJ 10, Final",,$10,3.5,0.00,173,2025-12-29 16:27:17,Week 17,Sunday
Mason Rudolph,QB,"PIT 6 @ CLE 13, Final",,$20,3.4,0.00,174,2025-12-29 16:27:17,Week 17,Sunday
DK MetcalfSUSP,WR,"PIT 6 @ CLE 13, Final",,$26,10.5,0.00,175,2025-12-29 16:27:17,Week 17,Sunday
Ben Skowronek,WR,"PIT 6 @ CLE 13, Final",,$10,1.0,0.00,176,2025-12-29 16:27:17,Week 17,Sunday
Calvin Austin IIIO,WR,"PIT 6 @ CLE 13, Final",,$10,4.4,0.00,177,2025-12-29 16:27:18,Week 17,Sunday
Roman Wilson,WR,"PIT 6 @ CLE 13, Final",,$10,3.3,0.00,178,2025-12-29 16:27:18,Week 17,Sunday
Kaleb JohnsonO,RB,"PIT 6 @ CLE 13, Final",,$10,0.8,0.00,179,2025-12-29 16:27:18,Week 17,Sunday
Will HowardO,QB,"PIT 6 @ CLE 13, Final",,$20,—,0.00,180,2025-12-29 16:27:18,Week 17,Sunday
Deshaun WatsonPUP,QB,"PIT 6 @ CLE 13, Final",,$20,11.4,0.00,181,2025-12-29 16:27:18,Week 17,Sunday
David NjokuO,TE,"PIT 6 @ CLE 13, Final",,$10,6.3,0.00,182,2025-12-29 16:27:18,Week 17,Sunday
Blake Whiteheart,TE,"PIT 6 @ CLE 13, Final",TGT,$10,0.2,0.00,183,2025-12-29 16:27:18,Week 17,Sunday
Quinshon JudkinsIR,RB,"PIT 6 @ CLE 13, Final",,$21,11.2,0.00,184,2025-12-29 16:27:18,Week 17,Sunday
Dillon GabrielO,QB,"PIT 6 @ CLE 13, Final",,$20,7.2,0.00,185,2025-12-29 16:27:18,Week 17,Sunday
Gage Larvadain,WR,"PIT 6 @ CLE 13, Final",,$10,0.8,0.00,186,2025-12-29 16:27:18,Week 17,Sunday
Jamari Thrash,WR,"PIT 6 @ CLE 13, Final",,$10,2.0,0.00,187,2025-12-29 16:27:18,Week 17,Sunday
Pharaoh Brown,TE,"ARI 14 @ CIN 37, Final",,$10,0.4,0.00,188,2025-12-29 16:27:18,Week 17,Sunday
Josiah Deguara,TE,"ARI 14 @ CIN 37, Final",,$10,0.2,0.00,189,2025-12-29 16:27:18,Week 17,Sunday
Elijah Higgins,TE,"ARI 14 @ CIN 37, Final",TGT,$10,2.6,0.00,190,2025-12-29 16:27:18,Week 17,Sunday
Marvin Harrison Jr.Q,WR,"ARI 14 @ CIN 37, Final",TGT,$29,8.9,0.00,191,2025-12-29 16:27:18,Week 17,Sunday
Kedon Slovis,QB,"ARI 14 @ CIN 37, Final",,$20,-0.0,0.00,192,2025-12-29 16:27:18,Week 17,Sunday
Noah Fant,TE,"ARI 14 @ CIN 37, Final",TGT,$10,4.9,0.00,193,2025-12-29 16:27:18,Week 17,Sunday
Jake Browning,QB,"ARI 14 @ CIN 37, Final",,$20,11.3,0.00,194,2025-12-29 16:27:18,Week 17,Sunday
Charlie JonesO,WR,"ARI 14 @ CIN 37, Final",,$10,0.5,0.00,195,2025-12-29 16:27:18,Week 17,Sunday
Mitch Tinsley,WR,"ARI 14 @ CIN 37, Final",,$10,3.5,0.00,196,2025-12-29 16:27:18,Week 17,Sunday
Erick All Jr.PUP,TE,"ARI 14 @ CIN 37, Final",,$10,3.2,0.00,197,2025-12-29 16:27:18,Week 17,Sunday
Cam GrandyO,TE,"ARI 14 @ CIN 37, Final",,$10,0.9,0.00,198,2025-12-29 16:27:18,Week 17,Sunday
Jalen Brooks,WR,"ARI 14 @ CIN 37, Final",,$10,1.2,0.00,199,2025-12-29 16:27:18,Week 17,Sunday
Steven Sims,WR,"ARI 14 @ CIN 37, Final",,$10,—,0.00,200,2025-12-29 16:27:18,Week 17,Sunday
Alvin KamaraO,RB,"NO 34 @ TEN 26, Final",,$25,7.7,0.00,201,2025-12-29 16:27:18,Week 17,Sunday
Taysom Hill,TE,"NO 34 @ TEN 26, Final",3 RUSH ATT,$10,2.6,0.00,202,2025-12-29 16:27:19,Week 17,Sunday
Foster MoreauIR,TE,"NO 34 @ TEN 26, Final",,$10,1.3,0.00,203,2025-12-29 16:27:19,Week 17,Sunday
Jack StollQ,TE,"NO 34 @ TEN 26, Final",,$10,1.4,0.00,204,2025-12-29 16:27:19,Week 17,Sunday
Zaire Mitchell-PadenO,TE,"NO 34 @ TEN 26, Final",,$10,0.9,0.00,205,2025-12-29 16:27:19,Week 17,Sunday
Spencer Rattler,QB,"NO 34 @ TEN 26, Final",,$20,11.5,0.00,206,2025-12-29 16:27:19,Week 17,Sunday
Mason TiptonO,WR,"NO 34 @ TEN 26, Final",,$10,1.9,0.00,207,2025-12-29 16:27:19,Week 17,Sunday
Brandon Allen,QB,"NO 34 @ TEN 26, Final",,$20,2.8,0.00,208,2025-12-29 16:27:19,Week 17,Sunday
Julius Chestnut,RB,"NO 34 @ TEN 26, Final",,$10,0.3,0.00,209,2025-12-29 16:27:19,Week 17,Sunday
Bryce OliverIR,WR,"NO 34 @ TEN 26, Final",,$10,0.7,0.00,210,2025-12-29 16:27:19,Week 17,Sunday
Trey PalmerIR,WR,"NO 34 @ TEN 26, Final",,$10,1.9,0.00,211,2025-12-29 16:27:19,Week 17,Sunday
Johnny Mundt,TE,"JAC 23 @ IND 17, Final",TGT,$10,1.4,0.00,212,2025-12-29 16:27:19,Week 17,Sunday
Tim Patrick,WR,"JAC 23 @ IND 17, Final",TGT,$10,3.6,0.00,213,2025-12-29 16:27:19,Week 17,Sunday
Nick Mullens,QB,"JAC 23 @ IND 17, Final",,$20,-0.2,0.00,214,2025-12-29 16:27:19,Week 17,Sunday
Hunter Long,TE,"JAC 23 @ IND 17, Final",,$10,3.8,0.00,215,2025-12-29 16:27:19,Week 17,Sunday
Dyami Brown,WR,"JAC 23 @ IND 17, Final",,$11,3.8,0.00,216,2025-12-29 16:27:19,Week 17,Sunday
Quintin Morris,TE,"JAC 23 @ IND 17, Final",,$10,0.8,0.00,217,2025-12-29 16:27:19,Week 17,Sunday
Bhayshul TutenO,RB,"JAC 23 @ IND 17, Final",,$10,5.4,0.00,218,2025-12-29 16:27:19,Week 17,Sunday
Laquon Treadwell,WR,"JAC 23 @ IND 17, Final",,$10,—,0.00,219,2025-12-29 16:27:19,Week 17,Sunday
Alec Pierce,WR,"JAC 23 @ IND 17, Final",5 TGT,$21,9.5,0.00,220,2025-12-29 16:27:19,Week 17,Sunday
Drew OgletreeIR,TE,"JAC 23 @ IND 17, Final",,$10,1.1,0.00,221,2025-12-29 16:27:19,Week 17,Sunday
Tyler GoodsonO,RB,"JAC 23 @ IND 17, Final",,$10,0.4,0.00,222,2025-12-29 16:27:19,Week 17,Sunday
Anthony GouldIR,WR,"JAC 23 @ IND 17, Final",,$10,0.2,0.00,223,2025-12-29 16:27:19,Week 17,Sunday
DJ Giddens,RB,"JAC 23 @ IND 17, Final",,$10,1.7,0.00,224,2025-12-29 16:27:19,Week 17,Sunday
Brett RypienO,QB,"JAC 23 @ IND 17, Final",,$20,—,0.00,225,2025-12-29 16:27:19,Week 17,Sunday
Anthony Richardson Sr.IR,QB,"JAC 23 @ IND 17, Final",,$20,0.8,0.00,226,2025-12-29 16:27:19,Week 17,Sunday
Drew Lock,QB,"SEA 27 @ CAR 10, Final",,$20,0.0,0.00,227,2025-12-29 16:27:20,Week 17,Sunday
Cody WhiteQ,WR,"SEA 27 @ CAR 10, Final",,$10,2.1,0.00,228,2025-12-29 16:27:20,Week 17,Sunday
Jake Bobo,WR,"SEA 27 @ CAR 10, Final",,$10,0.8,0.00,229,2025-12-29 16:27:20,Week 17,Sunday
Brady Russell,RB,"SEA 27 @ CAR 10, Final",,$10,—,0.00,230,2025-12-29 16:27:20,Week 17,Sunday
Jalen MilroeO,QB,"SEA 27 @ CAR 10, Final",,$20,-0.4,0.00,231,2025-12-29 16:27:20,Week 17,Sunday
Robbie Ouzts,RB,"SEA 27 @ CAR 10, Final",,$10,—,0.00,232,2025-12-29 16:27:20,Week 17,Sunday
Nick Kallerup,TE,"SEA 27 @ CAR 10, Final",,$10,—,0.00,233,2025-12-29 16:27:20,Week 17,Sunday
Andy Dalton,QB,"SEA 27 @ CAR 10, Final",,$20,2.6,0.00,234,2025-12-29 16:27:20,Week 17,Sunday
Hunter Renfrow,WR,"SEA 27 @ CAR 10, Final",,$10,4.7,0.00,235,2025-12-29 16:27:20,Week 17,Sunday
James Mitchell,TE,"SEA 27 @ CAR 10, Final",,$10,2.2,0.00,236,2025-12-29 16:27:20,Week 17,Sunday
Brycen Tremayne,WR,"SEA 27 @ CAR 10, Final",TGT,$10,1.5,0.00,237,2025-12-29 16:27:20,Week 17,Sunday
Jonathon BrooksPUP,RB,"SEA 27 @ CAR 10, Final",,$10,2.0,0.00,238,2025-12-29 16:27:20,Week 17,Sunday
Ja'Tavion SandersO,TE,"SEA 27 @ CAR 10, Final",,$10,3.6,0.00,239,2025-12-29 16:27:20,Week 17,Sunday
Trevor Etienne,RB,"SEA 27 @ CAR 10, Final",,$10,0.8,0.00,240,2025-12-29 16:27:20,Week 17,Sunday
Eric Saubert,TE,"SEA 27 @ CAR 10, Final",2 TGT,$10,0.6,0.00,241,2025-12-29 16:27:20,Week 17,Sunday
Dareke Young,WR,"SEA 27 @ CAR 10, Final",TGT,$10,0.7,0.00,242,2025-12-29 16:27:20,Week 17,Sunday
