player_name,position,game_info,stats,salary,fppg,points,row_number,scrape_date,week,day
Jaylon Tyson,SF,"CLE 122 @ MIN 131, Final","18:20 MIN,4 PT,5 REB,AST,ST,TO,PF",$26,25.5,13.5,40,2026-01-09 16:16:31,Week 19,Thursday
Ryan Nembhard,PG,"DAL 114 @ UTA 116, Final","21:59 MIN,7 PT,2 REB,4 AST,3 TO",$17,16.1,12.4,41,2026-01-09 16:16:31,Week 19,Thursday
Craig Porter Jr.,PG,"CLE 122 @ MIN 131, Final","14:57 MIN,4 PT,REB,2 AST,BLK",$17,17.7,11.2,42,2026-01-09 16:16:31,Week 19,Thursday
Jarace Walker,PF,"IND 114 @ CHA 112, Final","12:33 MIN,2 PT,3 REB,AST,ST,TO",$19,17.7,9.1,43,2026-01-09 16:16:31,Week 19,Thursday
Sion James,SG,"IND 114 @ CHA 112, Final","22:13 MIN,4 PT,2 REB,2 AST,TO,2 PF",$16,15.4,8.4,44,2026-01-09 16:16:31,Week 19,Thursday
Tidjane Salaün,PF,"IND 114 @ CHA 112, Final","13:16 MIN,4 PT,2 REB,AST",$13,14.2,7.9,45,2026-01-09 16:16:31,Week 19,Thursday
Bones Hyland,PG,"CLE 122 @ MIN 131, Final","9:44 MIN,2 PT,REB,3 AST,2 PF",$12,12.6,7.7,46,2026-01-09 16:16:31,Week 19,Thursday
Jaylen Clark,SG,"CLE 122 @ MIN 131, Final","10:44 MIN,5 PT,ST,TO,3 PF",$11,10.2,7.0,47,2026-01-09 16:16:31,Week 19,Thursday
Daniel Gafford,C,"DAL 114 @ UTA 116, Final","25:22 MIN,7 REB,2 TO,4 PF",$22,22.1,6.4,48,2026-01-09 16:16:31,Week 19,Thursday
PJ Hall,C,"IND 114 @ CHA 112, Final","10:48 MIN,2 PT,4 REB,AST,2 TO,PF",$11,10.7,6.3,49,2026-01-09 16:16:31,Week 19,Thursday
Mike Conley,PG,"CLE 122 @ MIN 131, Final","14:00 MIN,3 PT,REB,2 AST,TO,PF",$14,13.4,6.2,50,2026-01-09 16:16:31,Week 19,Thursday
Caleb Martin,SF,"DAL 114 @ UTA 116, Final","13:41 MIN,2 PT,5 REB,2 TO,PF",$10,6.1,6.0,51,2026-01-09 16:16:31,Week 19,Thursday
Taylor Hendricks,PF,"DAL 114 @ UTA 116, Final","4:01 MIN,3 PT,2 REB",$12,11.9,5.4,52,2026-01-09 16:16:32,Week 19,Thursday
Josh Green,SF,"IND 114 @ CHA 112, Final","17:32 MIN,3 PT,ST,TO,PF",$11,9.1,5.0,53,2026-01-09 16:16:32,Week 19,Thursday
Micah Potter,PF,"IND 114 @ CHA 112, Final","8:27 MIN,5 PT,PF",$14,16.0,5.0,54,2026-01-09 16:16:32,Week 19,Thursday
Liam McNeeley,SF,"IND 114 @ CHA 112, Final","11:15 MIN,2 PT,REB,AST",$11,8.6,4.7,55,2026-01-09 16:16:32,Week 19,Thursday
Nae'Qwan Tomlin,PF,"CLE 122 @ MIN 131, Final","7:56 MIN,2 PT,REB,AST,PF",$15,14.3,4.7,56,2026-01-09 16:16:32,Week 19,Thursday
Brandon WilliamsGTD,PG,"DAL 114 @ UTA 116, Final","8:34 MIN,2 PT,3 REB,AST,3 TO",$23,22.8,4.1,57,2026-01-09 16:16:32,Week 19,Thursday
Kam Jones,SG,"IND 114 @ CHA 112, Final","2:16 MIN,2 AST,PF",$10,4.4,3.0,58,2026-01-09 16:16:32,Week 19,Thursday
Ethan Thompson,SG,"IND 114 @ CHA 112, Final","8:15 MIN,3 PT,TO,2 PF",$11,10.5,2.0,59,2026-01-09 16:16:32,Week 19,Thursday
Mason PlumleeINJ,C,"IND 114 @ CHA 112, Final",,$11,7.6,0.0,60,2026-01-09 16:16:32,Week 19,Thursday
Pat Connaughton,SF,"IND 114 @ CHA 112, Final",,$10,6.7,0.0,61,2026-01-09 16:16:32,Week 19,Thursday
Grant WilliamsINJ,PF,"IND 114 @ CHA 112, Final",,$19,24.1,0.0,62,2026-01-09 16:16:32,Week 19,Thursday
Tre Mann,PG,"IND 114 @ CHA 112, Final",,$16,14.9,0.0,63,2026-01-09 16:16:32,Week 19,Thursday
KJ Simpson,PG,"IND 114 @ CHA 112, Final",,$13,13.7,0.0,64,2026-01-09 16:16:32,Week 19,Thursday
Antonio Reeves,SG,"IND 114 @ CHA 112, Final",,$10,5.5,0.0,65,2026-01-09 16:16:32,Week 19,Thursday
Ryan KalkbrennerINJ,C,"IND 114 @ CHA 112, Final",,$23,23.7,0.0,66,2026-01-09 16:16:32,Week 19,Thursday
Obi ToppinINJ,PF,"IND 114 @ CHA 112, Final",,$22,25.5,0.0,67,2026-01-09 16:16:32,Week 19,Thursday
Tyrese HaliburtonINJ,PG,"IND 114 @ CHA 112, Final",,$10,41.1,0.0,68,2026-01-09 16:16:32,Week 19,Thursday
Isaiah JacksonINJ,C,"IND 114 @ CHA 112, Final",,$20,19.1,0.0,69,2026-01-09 16:16:32,Week 19,Thursday
Bennedict MathurinINJ,SF,"IND 114 @ CHA 112, Final",,$30,27.8,0.0,70,2026-01-09 16:16:32,Week 19,Thursday
Andrew NembhardGTD,SG,"IND 114 @ CHA 112, Final",,$31,31.4,0.0,71,2026-01-09 16:16:32,Week 19,Thursday
Taelon Peter,SG,"IND 114 @ CHA 112, Final",,$10,3.9,0.0,72,2026-01-09 16:16:32,Week 19,Thursday
Joe Ingles,SF,"CLE 122 @ MIN 131, Final",,$10,2.1,0.0,73,2026-01-09 16:16:32,Week 19,Thursday
Johnny Juzang,SG,"CLE 122 @ MIN 131, Final",,$10,3.5,0.0,74,2026-01-09 16:16:32,Week 19,Thursday
Leonard Miller,SF,"CLE 122 @ MIN 131, Final",,$10,4.9,0.0,75,2026-01-09 16:16:32,Week 19,Thursday
Terrence Shannon Jr.INJ,SG,"CLE 122 @ MIN 131, Final",,$10,7.4,0.0,76,2026-01-09 16:16:32,Week 19,Thursday
Rob Dillingham,PG,"CLE 122 @ MIN 131, Final",,$10,8.9,0.0,77,2026-01-09 16:16:32,Week 19,Thursday
Enrique Freeman,PF,"CLE 122 @ MIN 131, Final",,$10,5.0,0.0,78,2026-01-09 16:16:33,Week 19,Thursday
Joan Beringer,C,"CLE 122 @ MIN 131, Final",,$10,4.8,0.0,79,2026-01-09 16:16:33,Week 19,Thursday
Rocco ZikarskyGTD,C,"CLE 122 @ MIN 131, Final",,$10,—,0.0,80,2026-01-09 16:16:33,Week 19,Thursday
Larry Nance Jr.,C,"CLE 122 @ MIN 131, Final",,$11,10.7,0.0,81,2026-01-09 16:16:33,Week 19,Thursday
Lonzo Ball,PG,"CLE 122 @ MIN 131, Final",,$21,19.8,0.0,82,2026-01-09 16:16:33,Week 19,Thursday
Thomas Bryant,C,"CLE 122 @ MIN 131, Final",,$11,10.3,0.0,83,2026-01-09 16:16:33,Week 19,Thursday
Dean WadeGTD,PF,"CLE 122 @ MIN 131, Final",,$15,16.0,0.0,84,2026-01-09 16:16:33,Week 19,Thursday
Max StrusINJ,SF,"CLE 122 @ MIN 131, Final",,$21,21.4,0.0,85,2026-01-09 16:16:33,Week 19,Thursday
Luke Travers,SF,"CLE 122 @ MIN 131, Final",,$10,8.4,0.0,86,2026-01-09 16:16:33,Week 19,Thursday
Chris LivingstonINJ,PF,"CLE 122 @ MIN 131, Final",,$10,5.7,0.0,87,2026-01-09 16:16:33,Week 19,Thursday
Tyrese Proctor,PG,"CLE 122 @ MIN 131, Final",,$11,8.9,0.0,88,2026-01-09 16:16:33,Week 19,Thursday
Nikola Vučević,C,MIA @ CHI(PPD),,$33,35.0,0.0,89,2026-01-09 16:16:33,Week 19,Thursday
Zach CollinsINJ,C,MIA @ CHI(PPD),,$19,19.5,0.0,90,2026-01-09 16:16:33,Week 19,Thursday
Kevin HuerterGTD,SG,MIA @ CHI(PPD),,$22,22.8,0.0,91,2026-01-09 16:16:33,Week 19,Thursday
Jevon Carter,SG,MIA @ CHI(PPD),,$11,10.0,0.0,92,2026-01-09 16:16:33,Week 19,Thursday
Coby White,PG,MIA @ CHI(PPD),,$32,28.2,0.0,93,2026-01-09 16:16:33,Week 19,Thursday
Patrick Williams,SF,MIA @ CHI(PPD),,$15,14.0,0.0,94,2026-01-09 16:16:33,Week 19,Thursday
Isaac Okoro,SF,MIA @ CHI(PPD),,$17,16.2,0.0,95,2026-01-09 16:16:33,Week 19,Thursday
Jalen SmithINJ,C,MIA @ CHI(PPD),,$20,21.2,0.0,96,2026-01-09 16:16:33,Week 19,Thursday
Tre Jones,PG,MIA @ CHI(PPD),,$26,26.7,0.0,97,2026-01-09 16:16:33,Week 19,Thursday
Josh GiddeyINJ,SG,MIA @ CHI(PPD),,$47,43.8,0.0,98,2026-01-09 16:16:33,Week 19,Thursday
Ayo Dosunmu,PG,MIA @ CHI(PPD),,$23,23.8,0.0,99,2026-01-09 16:16:33,Week 19,Thursday
Dalen Terry,SF,MIA @ CHI(PPD),,$11,8.4,0.0,100,2026-01-09 16:16:33,Week 19,Thursday
Julian Phillips,SF,MIA @ CHI(PPD),,$10,7.4,0.0,101,2026-01-09 16:16:33,Week 19,Thursday
Matas Buzelis,SF,MIA @ CHI(PPD),,$28,28.3,0.0,102,2026-01-09 16:16:33,Week 19,Thursday
Emanuel Miller,SF,MIA @ CHI(PPD),,$10,6.1,0.0,103,2026-01-09 16:16:33,Week 19,Thursday
Noa EssengueINJ,PF,MIA @ CHI(PPD),,$10,1.5,0.0,104,2026-01-09 16:16:34,Week 19,Thursday
Lachlan Olbrich,PF,MIA @ CHI(PPD),,$10,4.4,0.0,105,2026-01-09 16:16:34,Week 19,Thursday
Andrew Wiggins,SF,MIA @ CHI(PPD),,$31,31.4,0.0,106,2026-01-09 16:16:34,Week 19,Thursday
Terry RozierINJ,SG,MIA @ CHI(PPD),,$10,20.2,0.0,107,2026-01-09 16:16:34,Week 19,Thursday
Norman Powell,SG,MIA @ CHI(PPD),,$34,35.4,0.0,108,2026-01-09 16:16:34,Week 19,Thursday
Bam Adebayo,C,MIA @ CHI(PPD),,$37,35.8,0.0,109,2026-01-09 16:16:34,Week 19,Thursday
Tyler Herro,SG,MIA @ CHI(PPD),,$37,35.2,0.0,110,2026-01-09 16:16:34,Week 19,Thursday
Davion Mitchell,PG,MIA @ CHI(PPD),,$26,25.8,0.0,111,2026-01-09 16:16:34,Week 19,Thursday
Dru Smith,PG,MIA @ CHI(PPD),,$18,17.8,0.0,112,2026-01-09 16:16:34,Week 19,Thursday
Nikola Jović,PF,MIA @ CHI(PPD),,$19,20.0,0.0,113,2026-01-09 16:16:34,Week 19,Thursday
Simone Fontecchio,PF,MIA @ CHI(PPD),,$15,14.6,0.0,114,2026-01-09 16:16:34,Week 19,Thursday
Jaime Jaquez Jr.,SF,MIA @ CHI(PPD),,$29,30.4,0.0,115,2026-01-09 16:16:34,Week 19,Thursday
Kel'el Ware,C,MIA @ CHI(PPD),,$31,31.4,0.0,116,2026-01-09 16:16:34,Week 19,Thursday
Keshad Johnson,SF,MIA @ CHI(PPD),,$12,7.3,0.0,117,2026-01-09 16:16:34,Week 19,Thursday
Pelle Larsson,SG,MIA @ CHI(PPD),,$18,18.9,0.0,118,2026-01-09 16:16:34,Week 19,Thursday
Jahmir Young,PG,MIA @ CHI(PPD),,$10,3.9,0.0,119,2026-01-09 16:16:34,Week 19,Thursday
Kasparas Jakučionis,PG,MIA @ CHI(PPD),,$11,9.6,0.0,120,2026-01-09 16:16:34,Week 19,Thursday
Vladislav Goldin,C,MIA @ CHI(PPD),,$10,1.5,0.0,121,2026-01-09 16:16:34,Week 19,Thursday
Myron Gardner,SF,MIA @ CHI(PPD),,$10,5.4,0.0,122,2026-01-09 16:16:34,Week 19,Thursday
Yuki Kawamura,PG,MIA @ CHI(PPD),,$10,3.6,0.0,123,2026-01-09 16:16:34,Week 19,Thursday
Jusuf NurkićGTD,C,"DAL 114 @ UTA 116, Final",,$29,31.4,0.0,124,2026-01-09 16:16:34,Week 19,Thursday
Georges NiangINJ,PF,"DAL 114 @ UTA 116, Final",,$14,17.0,0.0,125,2026-01-09 16:16:34,Week 19,Thursday
Svi Mykhailiuk,SG,"DAL 114 @ UTA 116, Final",,$16,16.2,0.0,126,2026-01-09 16:16:34,Week 19,Thursday
Walker KesslerINJ,C,"DAL 114 @ UTA 116, Final",,$39,38.3,0.0,127,2026-01-09 16:16:34,Week 19,Thursday
Oscar Tshiebwe,C,"DAL 114 @ UTA 116, Final",,$10,13.7,0.0,128,2026-01-09 16:16:34,Week 19,Thursday
Elijah HarklessGTD,SG,"DAL 114 @ UTA 116, Final",,$10,5.8,0.0,129,2026-01-09 16:16:34,Week 19,Thursday
Ace BaileyGTD,SF,"DAL 114 @ UTA 116, Final",,$20,18.3,0.0,130,2026-01-09 16:16:35,Week 19,Thursday
John Tonje,SG,"DAL 114 @ UTA 116, Final",,$10,—,0.0,131,2026-01-09 16:16:35,Week 19,Thursday
Kyrie IrvingINJ,PG,"DAL 114 @ UTA 116, Final",,$10,39.6,0.0,132,2026-01-09 16:16:35,Week 19,Thursday
Danté ExumINJ,PG,"DAL 114 @ UTA 116, Final",,$14,16.0,0.0,133,2026-01-09 16:16:35,Week 19,Thursday
Dwight Powell,C,"DAL 114 @ UTA 116, Final",,$12,9.3,0.0,134,2026-01-09 16:16:35,Week 19,Thursday
D'Angelo Russell,PG,"DAL 114 @ UTA 116, Final",,$20,18.9,0.0,135,2026-01-09 16:16:35,Week 19,Thursday
P.J. WashingtonINJ,PF,"DAL 114 @ UTA 116, Final",,$32,31.6,0.0,136,2026-01-09 16:16:35,Week 19,Thursday
Jaden Hardy,SG,"DAL 114 @ UTA 116, Final",,$11,8.5,0.0,137,2026-01-09 16:16:35,Week 19,Thursday
Dereck Lively IIINJ,C,"DAL 114 @ UTA 116, Final",,$24,18.4,0.0,138,2026-01-09 16:16:35,Week 19,Thursday
Miles Kelly,PG,"DAL 114 @ UTA 116, Final",,$10,2.9,0.0,139,2026-01-09 16:16:35,Week 19,Thursday
Moussa Cisse,C,"DAL 114 @ UTA 116, Final",,$13,10.4,0.0,140,2026-01-09 16:16:35,Week 19,Thursday
