player_name,position,game_info,stats,salary,fppg,points,row_number,scrape_date,week,day
Luke McCaffrey,WR,"CHI 25 @ WAS 24, Final","TGT,REC,33 REC YD,REC TD",$10,7.0,9.80,11,2025-10-14 16:27:17,Week 6,Monday
Atlanta Falcons,DEF,"BUF 14 @ ATL 24, Final","14 PTS ALLOWED,4 SACK,2 INT",$10,7.6,9.00,12,2025-10-14 16:27:17,Week 6,Monday
Chicago Bears,DEF,"CHI 25 @ WAS 24, Final","24 PTS ALLOWED,3 SACK,INT,2 FUM REC",$10,7.4,9.00,13,2025-10-14 16:27:17,Week 6,Monday
Ray Davis,RB,"BUF 14 @ ATL 24, Final","2 TGT,2 REC,19 REC YD,REC TD",$10,2.1,8.90,14,2025-10-14 16:27:17,Week 6,Monday
James Cook III,RB,"BUF 14 @ ATL 24, Final","17 RUSH ATT,87 RUSH YD",$36,16.4,8.70,15,2025-10-14 16:27:17,Week 6,Monday
Dawson Knox,TE,"BUF 14 @ ATL 24, Final","2 TGT,REC,19 REC YD,REC TD",$10,3.4,8.40,16,2025-10-14 16:27:17,Week 6,Monday
Luther Burden III,WR,"CHI 25 @ WAS 24, Final","4 TGT,4 REC,51 REC YD",$10,5.4,7.10,17,2025-10-14 16:27:17,Week 6,Monday
Joshua PalmerQ,WR,"BUF 14 @ ATL 24, Final","2 TGT,2 REC,60 REC YD",$12,5.1,7.00,18,2025-10-14 16:27:17,Week 6,Monday
DJ MooreQ,WR,"CHI 25 @ WAS 24, Final","2 RUSH ATT,10 RUSH YD,5 TGT,3 REC,42 REC YD",$23,7.5,6.70,19,2025-10-14 16:27:18,Week 6,Monday
Jacory Croskey-Merritt,RB,"CHI 25 @ WAS 24, Final","17 RUSH ATT,61 RUSH YD,TGT,REC,7 REC YD,FUM LOST",$25,10.6,5.30,20,2025-10-14 16:27:18,Week 6,Monday
Jeremy McNichols,RB,"CHI 25 @ WAS 24, Final","2 RUSH ATT,5 RUSH YD,4 TGT,3 REC,30 REC YD",$10,4.9,5.00,21,2025-10-14 16:27:18,Week 6,Monday
Washington Commanders,DEF,"CHI 25 @ WAS 24, Final","25 PTS ALLOWED,3 SACK,BLK KICK",$16,7.0,5.00,22,2025-10-14 16:27:18,Week 6,Monday
Kyle Monangai,RB,"CHI 25 @ WAS 24, Final","5 RUSH ATT,19 RUSH YD,TGT,REC,25 REC YD",$10,3.0,4.90,23,2025-10-14 16:27:18,Week 6,Monday
Jaylin Lane,WR,"CHI 25 @ WAS 24, Final","RUSH ATT,7 RUSH YD,2 TGT,REC,37 REC YD",$10,3.1,4.90,24,2025-10-14 16:27:18,Week 6,Monday
Khalil Shakir,WR,"BUF 14 @ ATL 24, Final","5 TGT,3 REC,33 REC YD",$21,8.6,4.80,25,2025-10-14 16:27:18,Week 6,Monday
Tyrell Shavers,WR,"BUF 14 @ ATL 24, Final","5 TGT,3 REC,27 REC YD",$10,1.9,4.20,26,2025-10-14 16:27:18,Week 6,Monday
Rome Odunze,WR,"CHI 25 @ WAS 24, Final","5 TGT,2 REC,32 REC YD",$30,14.8,4.20,27,2025-10-14 16:27:18,Week 6,Monday
Buffalo Bills,DEF,"BUF 14 @ ATL 24, Final","24 PTS ALLOWED,2 SACK,BLK KICK",$12,4.7,4.00,28,2025-10-14 16:27:18,Week 6,Monday
Olamide Zaccheaus,WR,"CHI 25 @ WAS 24, Final","RUSH ATT,4 RUSH YD,6 TGT,2 REC,24 REC YD",$11,5.0,3.80,29,2025-10-14 16:27:18,Week 6,Monday
Deebo Samuel,WR,"CHI 25 @ WAS 24, Final","RUSH ATT,-1 RUSH YD,5 TGT,4 REC,15 REC YD",$28,12.8,3.40,30,2025-10-14 16:27:18,Week 6,Monday
Kyle Pitts Sr.,TE,"BUF 14 @ ATL 24, Final","4 TGT,3 REC,18 REC YD",$15,8.0,3.30,31,2025-10-14 16:27:18,Week 6,Monday
Keon Coleman,WR,"BUF 14 @ ATL 24, Final","6 TGT,3 REC,11 REC YD",$17,7.6,2.60,32,2025-10-14 16:27:18,Week 6,Monday
Ty Johnson,RB,"BUF 14 @ ATL 24, Final","RUSH ATT,5 RUSH YD,2 TGT,REC,11 REC YD",$10,1.5,2.10,33,2025-10-14 16:27:18,Week 6,Monday
Colston Loveland,TE,"CHI 25 @ WAS 24, Final","3 TGT,2 REC,11 REC YD",$10,2.0,2.10,34,2025-10-14 16:27:18,Week 6,Monday
Roschon Johnson,RB,"CHI 25 @ WAS 24, Final","RUSH ATT,6 RUSH YD",$10,0.2,0.60,35,2025-10-14 16:27:18,Week 6,Monday
Cole Kmet,TE,"CHI 25 @ WAS 24, Final","2 TGT,REC",$10,4.3,0.50,36,2025-10-14 16:27:18,Week 6,Monday
Feleipe Franks,TE,"BUF 14 @ ATL 24, Final","RUSH ATT,2 RUSH YD",$10,0.1,0.20,37,2025-10-14 16:27:18,Week 6,Monday
Mitchell Trubisky,QB,"BUF 14 @ ATL 24, Final",,$20,1.0,0.00,38,2025-10-14 16:27:18,Week 6,Monday
Curtis SamuelO,WR,"BUF 14 @ ATL 24, Final",,$10,5.5,0.00,39,2025-10-14 16:27:18,Week 6,Monday
Reggie Gilliam,RB,"BUF 14 @ ATL 24, Final",,$10,—,0.00,40,2025-10-14 16:27:18,Week 6,Monday
Elijah Moore,WR,"BUF 14 @ ATL 24, Final",2 TGT,$10,3.4,0.00,41,2025-10-14 16:27:18,Week 6,Monday
Dalton KincaidO,TE,"BUF 14 @ ATL 24, Final",,$18,11.3,0.00,42,2025-10-14 16:27:18,Week 6,Monday
Jackson Hawes,TE,"BUF 14 @ ATL 24, Final",,$10,3.4,0.00,43,2025-10-14 16:27:18,Week 6,Monday
Kirk Cousins,QB,"BUF 14 @ ATL 24, Final",,$20,1.2,0.00,44,2025-10-14 16:27:19,Week 6,Monday
Jamal Agnew,WR,"BUF 14 @ ATL 24, Final",,$10,—,0.00,45,2025-10-14 16:27:19,Week 6,Monday
Ray-Ray McCloud III,WR,"BUF 14 @ ATL 24, Final",,$10,2.3,0.00,46,2025-10-14 16:27:19,Week 6,Monday
KhaDarel Hodge,WR,"BUF 14 @ ATL 24, Final",,$10,—,0.00,47,2025-10-14 16:27:19,Week 6,Monday
David Sills V,WR,"BUF 14 @ ATL 24, Final",,$10,1.4,0.00,48,2025-10-14 16:27:19,Week 6,Monday
Darnell MooneyQ,WR,"BUF 14 @ ATL 24, Final",,$14,3.8,0.00,49,2025-10-14 16:27:19,Week 6,Monday
Charlie Woerner,TE,"BUF 14 @ ATL 24, Final",,$10,—,0.00,50,2025-10-14 16:27:19,Week 6,Monday
Teagan Quitoriano,TE,"BUF 14 @ ATL 24, Final",,$10,—,0.00,51,2025-10-14 16:27:19,Week 6,Monday
Casey Washington,WR,"BUF 14 @ ATL 24, Final",2 TGT,$10,2.4,0.00,52,2025-10-14 16:27:19,Week 6,Monday
Nathan Carter,RB,"BUF 14 @ ATL 24, Final",,$10,2.6,0.00,53,2025-10-14 16:27:19,Week 6,Monday
Case Keenum,QB,"CHI 25 @ WAS 24, Final",,$20,—,0.00,54,2025-10-14 16:27:19,Week 6,Monday
Durham Smythe,TE,"CHI 25 @ WAS 24, Final",,$10,0.8,0.00,55,2025-10-14 16:27:19,Week 6,Monday
Devin Duvernay,WR,"CHI 25 @ WAS 24, Final",,$10,—,0.00,56,2025-10-14 16:27:19,Week 6,Monday
Tyson Bagent,QB,"CHI 25 @ WAS 24, Final",,$20,1.8,0.00,57,2025-10-14 16:27:19,Week 6,Monday
Jahdae Walker,WR,"CHI 25 @ WAS 24, Final",,$10,—,0.00,58,2025-10-14 16:27:19,Week 6,Monday
Josh Johnson,QB,"CHI 25 @ WAS 24, Final",,$20,0.2,0.00,59,2025-10-14 16:27:19,Week 6,Monday
Marcus Mariota,QB,"CHI 25 @ WAS 24, Final",,$20,12.5,0.00,60,2025-10-14 16:27:19,Week 6,Monday
Noah BrownQ,WR,"CHI 25 @ WAS 24, Final",,$11,2.6,0.00,61,2025-10-14 16:27:19,Week 6,Monday
Terry McLaurinQ,WR,"CHI 25 @ WAS 24, Final",,$24,6.6,0.00,62,2025-10-14 16:27:19,Week 6,Monday
John Bates,TE,"CHI 25 @ WAS 24, Final",,$10,1.4,0.00,63,2025-10-14 16:27:19,Week 6,Monday
Chris Rodriguez Jr.,RB,"CHI 25 @ WAS 24, Final",,$11,3.5,0.00,64,2025-10-14 16:27:19,Week 6,Monday
Ben Sinnott,TE,"CHI 25 @ WAS 24, Final",,$10,1.2,0.00,65,2025-10-14 16:27:19,Week 6,Monday
Colson Yankoff,TE,"CHI 25 @ WAS 24, Final",,$10,—,0.00,66,2025-10-14 16:27:19,Week 6,Monday
Tay Martin,WR,"CHI 25 @ WAS 24, Final",,$10,1.7,0.00,67,2025-10-14 16:27:19,Week 6,Monday
