player_name,position,game_info,stats,salary,fppg,points,row_number,scrape_date,week,day
Kareem Hunt,RB,"IND 20 @ KC 23, Final OT","30 RUSH ATT,104 RUSH YD,RUSH TD,3 TGT,3 REC,26 REC YD,FUM LOST",$19,9.8,18.50,22,2025-11-24 16:24:05,Week 12,Sunday
Jared Goff,QB,"NYG 27 @ DET 34, Final OT","279 PASS YD,2 PASS TD,INT",$35,17.8,18.16,23,2025-11-24 16:24:05,Week 12,Sunday
Patrick Mahomes,QB,"IND 20 @ KC 23, Final OT","352 PASS YD,INT,4 RUSH ATT,30 RUSH YD,2PT",$40,22.2,18.08,24,2025-11-24 16:24:05,Week 12,Sunday
Green Bay Packers,DEF,"MIN 6 @ GB 23, Final","6 PTS ALLOWED,5 SACK,2 INT,FUM REC",$13,6.4,18.00,25,2025-11-24 16:24:05,Week 12,Sunday
Sam Darnold,QB,"SEA 30 @ TEN 24, Final","244 PASS YD,2 PASS TD,RUSH ATT,-1 RUSH YD",$32,15.8,17.66,26,2025-11-24 16:24:05,Week 12,Sunday
Arizona Cardinals,DEF,"JAC 27 @ ARI 24, Final OT","27 PTS ALLOWED,3 SACK,3 INT,FUM REC,TD",$11,6.6,17.00,27,2025-11-24 16:24:06,Week 12,Sunday
Drake Maye,QB,"NE 26 @ CIN 20, Final","294 PASS YD,PASS TD,INT,5 RUSH ATT,22 RUSH YD",$41,20.4,16.96,28,2025-11-24 16:24:06,Week 12,Sunday
Daniel Jones,QB,"IND 20 @ KC 23, Final OT","181 PASS YD,2 PASS TD,3 RUSH ATT,16 RUSH YD",$36,19.7,16.84,29,2025-11-24 16:24:06,Week 12,Sunday
Michael Wilson,WR,"JAC 27 @ ARI 24, Final OT","15 TGT,10 REC,118 REC YD",$18,7.5,16.80,30,2025-11-24 16:24:06,Week 12,Sunday
Quinshon Judkins,RB,"CLE 24 @ LV 10, Final","16 RUSH ATT,47 RUSH YD,2 RUSH TD",$26,12.3,16.70,31,2025-11-24 16:24:06,Week 12,Sunday
Cleveland Browns,DEF,"CLE 24 @ LV 10, Final","10 PTS ALLOWED,10 SACK,FUM REC",$18,8.7,16.00,32,2025-11-24 16:24:06,Week 12,Sunday
Atlanta Falcons,DEF,"ATL 24 @ NO 10, Final","4 PTS ALLOWED,5 SACK,INT,FUM REC",$13,7.5,16.00,33,2025-11-24 16:24:06,Week 12,Sunday
Parker Washington,WR,"JAC 27 @ ARI 24, Final OT","7 TGT,5 REC,71 REC YD,REC TD",$17,8.2,15.60,34,2025-11-24 16:24:06,Week 12,Sunday
John Metchie III,WR,"NYJ 10 @ BAL 23, Final","7 TGT,6 REC,65 REC YD,REC TD",$10,4.5,15.50,35,2025-11-24 16:24:06,Week 12,Sunday
Kirk Cousins,QB,"ATL 24 @ NO 10, Final","199 PASS YD,2 PASS TD,INT,2 RUSH ATT,5 RUSH YD",$23,6.5,15.46,36,2025-11-24 16:24:06,Week 12,Sunday
Kenneth Gainwell,RB,"PIT 28 @ CHI 31, Final","10 RUSH ATT,92 RUSH YD,6 TGT,6 REC,30 REC YD",$19,9.6,15.20,37,2025-11-24 16:24:06,Week 12,Sunday
Dylan Sampson,RB,"CLE 24 @ LV 10, Final","7 RUSH ATT,23 RUSH YD,3 TGT,2 REC,59 REC YD,REC TD",$10,4.7,15.20,38,2025-11-24 16:24:06,Week 12,Sunday
Darnell Mooney,WR,"ATL 24 @ NO 10, Final","3 TGT,3 REC,74 REC YD,REC TD",$18,5.0,14.90,39,2025-11-24 16:24:06,Week 12,Sunday
Tyrone Tracy Jr.,RB,"NYG 27 @ DET 34, Final OT","20 RUSH ATT,62 RUSH YD,4 TGT,3 REC,68 REC YD",$20,7.7,14.50,40,2025-11-24 16:24:06,Week 12,Sunday
Geno Smith,QB,"CLE 24 @ LV 10, Final","285 PASS YD,PASS TD,3 RUSH ATT,8 RUSH YD,FUM LOST",$27,13.2,14.20,41,2025-11-24 16:24:06,Week 12,Sunday
Chase Brown,RB,"NE 26 @ CIN 20, Final","19 RUSH ATT,107 RUSH YD,4 TGT,2 REC,23 REC YD",$31,11.7,14.00,42,2025-11-24 16:24:06,Week 12,Sunday
Greg Dortch,WR,"JAC 27 @ ARI 24, Final OT","2 RUSH ATT,-5 RUSH YD,9 TGT,6 REC,53 REC YD,REC TD",$10,5.3,13.80,43,2025-11-24 16:24:06,Week 12,Sunday
Tyrod Taylor,QB,"NYJ 10 @ BAL 23, Final","222 PASS YD,PASS TD,INT,5 RUSH ATT,19 RUSH YD",$20,11.0,13.78,44,2025-11-24 16:24:06,Week 12,Sunday
Bijan Robinson,RB,"ATL 24 @ NO 10, Final","14 RUSH ATT,70 RUSH YD,2 TGT,2 REC,37 REC YD,2PT",$40,18.2,13.70,45,2025-11-24 16:24:06,Week 12,Sunday
Jakobi Meyers,WR,"JAC 27 @ ARI 24, Final OT","6 TGT,4 REC,50 REC YD,REC TD",$16,7.9,13.00,46,2025-11-24 16:24:06,Week 12,Sunday
Colston Loveland,TE,"PIT 28 @ CHI 31, Final","5 TGT,4 REC,49 REC YD,REC TD",$15,7.0,12.90,47,2025-11-24 16:24:06,Week 12,Sunday
Jaylen Warren,RB,"PIT 28 @ CHI 31, Final","18 RUSH ATT,68 RUSH YD,RUSH TD",$28,11.9,12.80,48,2025-11-24 16:24:06,Week 12,Sunday
Trey McBride,TE,"JAC 27 @ ARI 24, Final OT","10 TGT,9 REC,79 REC YD",$30,14.7,12.40,49,2025-11-24 16:24:06,Week 12,Sunday
DK Metcalf,WR,"PIT 28 @ CHI 31, Final","2 RUSH ATT,12 RUSH YD,RUSH TD,8 TGT,5 REC,22 REC YD",$22,10.5,11.90,50,2025-11-24 16:24:06,Week 12,Sunday
Breece Hall,RB,"NYJ 10 @ BAL 23, Final","16 RUSH ATT,44 RUSH YD,4 TGT,4 REC,75 REC YD,FUM LOST",$31,12.6,11.90,51,2025-11-24 16:24:06,Week 12,Sunday
DeVonta Smith,WR,"PHI 21 @ DAL 24, Final","11 TGT,6 REC,89 REC YD",$30,11.0,11.90,52,2025-11-24 16:24:06,Week 12,Sunday
Brenton Strange,TE,"JAC 27 @ ARI 24, Final OT","5 TGT,5 REC,93 REC YD",$13,7.0,11.80,53,2025-11-24 16:24:07,Week 12,Sunday
Kenneth Walker III,RB,"SEA 30 @ TEN 24, Final","11 RUSH ATT,71 RUSH YD,4 TGT,3 REC,30 REC YD",$25,10.5,11.60,54,2025-11-24 16:24:07,Week 12,Sunday
Chris Olave,WR,"ATL 24 @ NO 10, Final","13 TGT,9 REC,70 REC YD",$30,11.9,11.50,55,2025-11-24 16:24:07,Week 12,Sunday
Shedeur Sanders,QB,"CLE 24 @ LV 10, Final","209 PASS YD,PASS TD,INT,RUSH ATT,-1 RUSH YD",$20,6.9,11.26,56,2025-11-24 16:24:07,Week 12,Sunday
Michael Pittman Jr.,WR,"IND 20 @ KC 23, Final OT","8 TGT,5 REC,27 REC YD,REC TD",$26,12.2,11.20,57,2025-11-24 16:24:07,Week 12,Sunday
Isaiah Hodgins,WR,"NYG 27 @ DET 34, Final OT","6 TGT,2 REC,42 REC YD,REC TD",$10,9.7,11.20,58,2025-11-24 16:24:07,Week 12,Sunday
Bam Knight,RB,"JAC 27 @ ARI 24, Final OT","10 RUSH ATT,12 RUSH YD,RUSH TD,5 TGT,4 REC,20 REC YD",$13,6.9,11.20,59,2025-11-24 16:24:07,Week 12,Sunday
Javonte Williams,RB,"PHI 21 @ DAL 24, Final","20 RUSH ATT,87 RUSH YD,3 TGT,2 REC,14 REC YD",$32,14.9,11.10,60,2025-11-24 16:24:07,Week 12,Sunday
Baltimore Ravens,DEF,"NYJ 10 @ BAL 23, Final","10 PTS ALLOWED,3 SACK,INT,FUM REC",$15,5.0,11.00,61,2025-11-24 16:24:07,Week 12,Sunday
New Orleans Saints,DEF,"ATL 24 @ NO 10, Final","24 PTS ALLOWED,3 SACK,INT,TD",$10,6.1,11.00,62,2025-11-24 16:24:07,Week 12,Sunday
Kyle Monangai,RB,"PIT 28 @ CHI 31, Final","12 RUSH ATT,48 RUSH YD,RUSH TD",$20,7.7,10.80,63,2025-11-24 16:24:07,Week 12,Sunday
Joe Flacco,QB,"NE 26 @ CIN 20, Final","183 PASS YD,PASS TD,INT,RUSH ATT,3 RUSH YD",$34,15.5,10.62,64,2025-11-24 16:24:07,Week 12,Sunday
New England Patriots,DEF,"NE 26 @ CIN 20, Final","14 PTS ALLOWED,SACK,INT,TD",$16,7.8,10.00,65,2025-11-24 16:24:07,Week 12,Sunday
Cincinnati Bengals,DEF,"NE 26 @ CIN 20, Final","20 PTS ALLOWED,SACK,INT,TD",$10,3.0,10.00,66,2025-11-24 16:24:07,Week 12,Sunday
Pittsburgh Steelers,DEF,"PIT 28 @ CHI 31, Final","31 PTS ALLOWED,SACK,2 FUM REC,TD",$15,8.5,10.00,67,2025-11-24 16:24:07,Week 12,Sunday
Mitch Tinsley,WR,"NE 26 @ CIN 20, Final","6 TGT,2 REC,29 REC YD,REC TD",$10,4.5,9.90,68,2025-11-24 16:24:07,Week 12,Sunday
TreVeyon Henderson,RB,"NE 26 @ CIN 20, Final","18 RUSH ATT,66 RUSH YD,4 TGT,3 REC,15 REC YD",$30,10.2,9.60,69,2025-11-24 16:24:07,Week 12,Sunday
Zach Charbonnet,RB,"SEA 30 @ TEN 24, Final","6 RUSH ATT,35 RUSH YD,RUSH TD",$22,9.2,9.50,70,2025-11-24 16:24:07,Week 12,Sunday
CeeDee Lamb,WR,"PHI 21 @ DAL 24, Final","11 TGT,4 REC,75 REC YD",$35,12.2,9.50,71,2025-11-24 16:24:07,Week 12,Sunday
Pat Freiermuth,TE,"PIT 28 @ CHI 31, Final","3 TGT,3 REC,19 REC YD,REC TD",$11,6.7,9.40,72,2025-11-24 16:24:07,Week 12,Sunday
Zay Flowers,WR,"NYJ 10 @ BAL 23, Final","2 RUSH ATT,11 RUSH YD,6 TGT,5 REC,58 REC YD",$28,10.3,9.40,73,2025-11-24 16:24:07,Week 12,Sunday
Theo Johnson,TE,"NYG 27 @ DET 34, Final OT","5 TGT,3 REC,77 REC YD",$16,7.7,9.20,74,2025-11-24 16:24:07,Week 12,Sunday
Tyler Shough,QB,"ATL 24 @ NO 10, Final","243 PASS YD,INT,7 RUSH ATT,22 RUSH YD,FUM LOST",$25,8.7,8.92,75,2025-11-24 16:24:07,Week 12,Sunday
Saquon Barkley,RB,"PHI 21 @ DAL 24, Final","10 RUSH ATT,22 RUSH YD,8 TGT,7 REC,52 REC YD,FUM LOST",$34,13.3,8.90,76,2025-11-24 16:24:07,Week 12,Sunday
Andrei Iosivas,WR,"NE 26 @ CIN 20, Final","RUSH ATT,5 RUSH YD,7 TGT,4 REC,61 REC YD",$13,5.6,8.60,77,2025-11-24 16:24:07,Week 12,Sunday
Jake Ferguson,TE,"PHI 21 @ DAL 24, Final","RUSH ATT,RUSH YD,6 TGT,5 REC,60 REC YD",$18,10.8,8.60,78,2025-11-24 16:24:08,Week 12,Sunday
David Sills V,WR,"ATL 24 @ NO 10, Final","3 TGT,2 REC,16 REC YD,REC TD",$10,2.3,8.60,79,2025-11-24 16:24:08,Week 12,Sunday
Devin Neal,RB,"ATL 24 @ NO 10, Final","7 RUSH ATT,18 RUSH YD,7 TGT,5 REC,43 REC YD",$10,3.1,8.60,80,2025-11-24 16:24:08,Week 12,Sunday
Mason Rudolph,QB,"PIT 28 @ CHI 31, Final","171 PASS YD,PASS TD,INT,3 RUSH ATT,7 RUSH YD,FUM LOST",$21,4.5,8.54,81,2025-11-24 16:24:08,Week 12,Sunday
Brock Bowers,TE,"CLE 24 @ LV 10, Final","9 TGT,6 REC,55 REC YD",$27,11.7,8.50,82,2025-11-24 16:24:08,Week 12,Sunday
Tyler Lockett,WR,"CLE 24 @ LV 10, Final","5 TGT,4 REC,62 REC YD",$10,2.9,8.20,83,2025-11-24 16:24:08,Week 12,Sunday
Gunnar Helm,TE,"SEA 30 @ TEN 24, Final","7 TGT,6 REC,51 REC YD",$10,4.3,8.10,84,2025-11-24 16:24:08,Week 12,Sunday
Indianapolis Colts,DEF,"IND 20 @ KC 23, Final OT","23 PTS ALLOWED,4 SACK,INT,FUM REC",$14,7.9,8.00,85,2025-11-24 16:24:08,Week 12,Sunday
Xavier Worthy,WR,"IND 20 @ KC 23, Final OT","8 TGT,4 REC,59 REC YD",$23,7.0,7.90,86,2025-11-24 16:24:08,Week 12,Sunday
Drew Ogletree,TE,"IND 20 @ KC 23, Final OT","2 TGT,2 REC,8 REC YD,REC TD",$10,1.1,7.80,87,2025-11-24 16:24:08,Week 12,Sunday
Jonathan Taylor,RB,"IND 20 @ KC 23, Final OT","16 RUSH ATT,58 RUSH YD,3 TGT,2 REC,8 REC YD",$46,24.2,7.60,88,2025-11-24 16:24:08,Week 12,Sunday
Luther Burden III,WR,"PIT 28 @ CHI 31, Final","RUSH ATT,15 RUSH YD,5 TGT,3 REC,46 REC YD",$10,4.9,7.60,89,2025-11-24 16:24:08,Week 12,Sunday
Juwan Johnson,TE,"ATL 24 @ NO 10, Final","7 TGT,6 REC,46 REC YD",$17,8.6,7.60,90,2025-11-24 16:24:08,Week 12,Sunday
Christian Watson,WR,"MIN 6 @ GB 23, Final","7 TGT,5 REC,49 REC YD",$18,9.8,7.40,91,2025-11-24 16:24:08,Week 12,Sunday
Michael Carter,RB,"JAC 27 @ ARI 24, Final OT","5 RUSH ATT,28 RUSH YD,3 TGT,3 REC,30 REC YD",$10,5.8,7.30,92,2025-11-24 16:24:08,Week 12,Sunday
Lamar Jackson,QB,"NYJ 10 @ BAL 23, Final","153 PASS YD,7 RUSH ATT,11 RUSH YD",$40,18.8,7.22,93,2025-11-24 16:24:08,Week 12,Sunday
Aaron Jones Sr.,RB,"MIN 6 @ GB 23, Final","9 RUSH ATT,41 RUSH YD,4 TGT,3 REC,16 REC YD",$22,8.9,7.20,94,2025-11-24 16:24:08,Week 12,Sunday
Jordan Love,QB,"MIN 6 @ GB 23, Final","139 PASS YD,3 RUSH ATT,15 RUSH YD",$34,15.9,7.06,95,2025-11-24 16:24:08,Week 12,Sunday
Tyler Warren,TE,"IND 20 @ KC 23, Final OT","7 TGT,5 REC,45 REC YD",$20,10.8,7.00,96,2025-11-24 16:24:08,Week 12,Sunday
Jacksonville Jaguars,DEF,"JAC 27 @ ARI 24, Final OT","18 PTS ALLOWED,6 SACK",$14,7.6,7.00,97,2025-11-24 16:24:08,Week 12,Sunday
Brevyn Spann-Ford,TE,"PHI 21 @ DAL 24, Final","TGT,REC,4 REC YD,REC TD",$10,1.1,6.90,98,2025-11-24 16:24:08,Week 12,Sunday
Justin Jefferson,WR,"MIN 6 @ GB 23, Final","6 TGT,4 REC,48 REC YD",$28,11.1,6.80,99,2025-11-24 16:24:08,Week 12,Sunday
Rome Odunze,WR,"PIT 28 @ CHI 31, Final","9 TGT,3 REC,53 REC YD",$26,11.1,6.80,100,2025-11-24 16:24:08,Week 12,Sunday
Isaiah Bond,WR,"CLE 24 @ LV 10, Final","2 TGT,2 REC,58 REC YD",$10,2.9,6.80,101,2025-11-24 16:24:09,Week 12,Sunday
Travis Kelce,TE,"IND 20 @ KC 23, Final OT","RUSH ATT,RUSH YD,6 TGT,4 REC,43 REC YD",$22,11.0,6.40,102,2025-11-24 16:24:09,Week 12,Sunday
Harold Fannin Jr.,TE,"CLE 24 @ LV 10, Final","RUSH ATT,4 RUSH YD,6 TGT,4 REC,40 REC YD",$14,7.6,6.40,103,2025-11-24 16:24:09,Week 12,Sunday
Tony Pollard,RB,"SEA 30 @ TEN 24, Final","11 RUSH ATT,20 RUSH YD,5 TGT,4 REC,21 REC YD",$18,8.2,6.10,104,2025-11-24 16:24:09,Week 12,Sunday
Chicago Bears,DEF,"PIT 28 @ CHI 31, Final","22 PTS ALLOWED,2 SACK,INT,FUM REC",$13,6.7,6.00,105,2025-11-24 16:24:09,Week 12,Sunday
Tennessee Titans,DEF,"SEA 30 @ TEN 24, Final","30 PTS ALLOWED,SACK,RET TD",$11,6.0,6.00,106,2025-11-24 16:24:09,Week 12,Sunday
DeMario Douglas,WR,"NE 26 @ CIN 20, Final","RUSH ATT,14 RUSH YD,TGT,REC,37 REC YD",$13,6.2,5.60,107,2025-11-24 16:24:09,Week 12,Sunday
Tee HigginsQ,WR,"NE 26 @ CIN 20, Final","6 TGT,5 REC,31 REC YD",$32,11.0,5.60,108,2025-11-24 16:24:09,Week 12,Sunday
Calvin Austin III,WR,"PIT 28 @ CHI 31, Final","5 TGT,4 REC,36 REC YD",$15,5.9,5.60,109,2025-11-24 16:24:09,Week 12,Sunday
Ian Thomas,TE,"CLE 24 @ LV 10, Final","4 TGT,4 REC,36 REC YD",$10,2.3,5.60,110,2025-11-24 16:24:09,Week 12,Sunday
Mike Gesicki,TE,"NE 26 @ CIN 20, Final","6 TGT,4 REC,35 REC YD",$10,2.6,5.50,111,2025-11-24 16:24:09,Week 12,Sunday
Chig Okonkwo,TE,"SEA 30 @ TEN 24, Final","4 TGT,3 REC,40 REC YD",$10,5.0,5.50,112,2025-11-24 16:24:09,Week 12,Sunday
Austin Hooper,TE,"NE 26 @ CIN 20, Final","4 TGT,3 REC,39 REC YD",$10,3.5,5.40,113,2025-11-24 16:24:09,Week 12,Sunday
Tyler Allgeier,RB,"ATL 24 @ NO 10, Final","12 RUSH ATT,44 RUSH YD,TGT,REC,5 REC YD",$18,7.4,5.40,114,2025-11-24 16:24:09,Week 12,Sunday
Gunner Olszewski,WR,"NYG 27 @ DET 34, Final OT","33 PASS YD,PASS TD",$10,1.2,5.32,115,2025-11-24 16:24:09,Week 12,Sunday
Ashton Dulin,WR,"IND 20 @ KC 23, Final OT","TGT,REC,48 REC YD",$10,1.8,5.30,116,2025-11-24 16:24:09,Week 12,Sunday
Adonai Mitchell,WR,"NYJ 10 @ BAL 23, Final","7 TGT,2 REC,42 REC YD",$10,2.4,5.20,117,2025-11-24 16:24:09,Week 12,Sunday
David Montgomery,RB,"NYG 27 @ DET 34, Final OT","5 RUSH ATT,18 RUSH YD,3 TGT,3 REC,19 REC YD",$23,9.8,5.20,118,2025-11-24 16:24:09,Week 12,Sunday
Devaughn Vele,WR,"ATL 24 @ NO 10, Final","7 TGT,3 REC,37 REC YD",$10,2.5,5.20,119,2025-11-24 16:24:09,Week 12,Sunday
Brashard Smith,RB,"IND 20 @ KC 23, Final OT","RUSH ATT,5 RUSH YD,4 TGT,3 REC,31 REC YD",$10,3.1,5.10,120,2025-11-24 16:24:09,Week 12,Sunday
Las Vegas Raiders,DEF,"CLE 24 @ LV 10, Final","24 PTS ALLOWED,SACK,INT,FUM REC",$12,4.4,5.00,121,2025-11-24 16:24:09,Week 12,Sunday
Philadelphia Eagles,DEF,"PHI 21 @ DAL 24, Final","24 PTS ALLOWED,SACK,INT,FUM REC",$16,7.3,5.00,122,2025-11-24 16:24:09,Week 12,Sunday
Dallas Cowboys,DEF,"PHI 21 @ DAL 24, Final","21 PTS ALLOWED,SACK,2 FUM REC",$12,4.8,5.00,123,2025-11-24 16:24:09,Week 12,Sunday
Mason Tipton,WR,"ATL 24 @ NO 10, Final","RUSH ATT,11 RUSH YD,4 TGT,3 REC,22 REC YD",$10,1.2,4.80,124,2025-11-24 16:24:09,Week 12,Sunday
Devin Singletary,RB,"NYG 27 @ DET 34, Final OT","14 RUSH ATT,47 RUSH YD",$15,4.1,4.70,125,2025-11-24 16:24:09,Week 12,Sunday
Kalif RaymondQ,WR,"NYG 27 @ DET 34, Final OT","2 TGT,2 REC,37 REC YD",$10,3.0,4.70,126,2025-11-24 16:24:09,Week 12,Sunday
Tyjae Spears,RB,"SEA 30 @ TEN 24, Final","3 RUSH ATT,4 RUSH YD,5 TGT,4 REC,21 REC YD",$16,6.8,4.50,127,2025-11-24 16:24:10,Week 12,Sunday
Brock Wright,TE,"NYG 27 @ DET 34, Final OT","4 TGT,3 REC,29 REC YD",$10,4.3,4.40,128,2025-11-24 16:24:10,Week 12,Sunday
Jonnu Smith,TE,"PIT 28 @ CHI 31, Final","2 RUSH ATT,7 RUSH YD,3 TGT,3 REC,21 REC YD",$10,4.2,4.30,129,2025-11-24 16:24:10,Week 12,Sunday
Tre Tucker,WR,"CLE 24 @ LV 10, Final","10 TGT,3 REC,28 REC YD",$18,9.7,4.30,130,2025-11-24 16:24:10,Week 12,Sunday
Jordan Mason,RB,"MIN 6 @ GB 23, Final","8 RUSH ATT,42 RUSH YD",$15,8.3,4.20,131,2025-11-24 16:24:10,Week 12,Sunday
Dontayvion Wicks,WR,"MIN 6 @ GB 23, Final","4 TGT,2 REC,32 REC YD",$10,3.5,4.20,132,2025-11-24 16:24:10,Week 12,Sunday
Noah GrayQ,TE,"IND 20 @ KC 23, Final OT","4 TGT,3 REC,25 REC YD",$10,2.1,4.00,133,2025-11-24 16:24:10,Week 12,Sunday
Mack Hollins,WR,"NE 26 @ CIN 20, Final","6 TGT,2 REC,30 REC YD",$14,6.4,4.00,134,2025-11-24 16:24:10,Week 12,Sunday
New York Giants,DEF,"NYG 27 @ DET 34, Final OT","34 PTS ALLOWED,3 SACK,INT",$10,2.7,4.00,135,2025-11-24 16:24:10,Week 12,Sunday
Seattle Seahawks,DEF,"SEA 30 @ TEN 24, Final","24 PTS ALLOWED,4 SACK",$20,9.3,4.00,136,2025-11-24 16:24:10,Week 12,Sunday
T.J. Hockenson,TE,"MIN 6 @ GB 23, Final","RUSH ATT,4 TGT,4 REC,19 REC YD",$12,5.5,3.90,137,2025-11-24 16:24:10,Week 12,Sunday
Charlie Woerner,TE,"ATL 24 @ NO 10, Final","3 TGT,3 REC,24 REC YD",$10,1.5,3.90,138,2025-11-24 16:24:10,Week 12,Sunday
KaVontae Turpin,WR,"PHI 21 @ DAL 24, Final","2 RUSH ATT,4 RUSH YD,2 TGT,REC,48 REC YD,FUM LOST",$10,4.3,3.70,139,2025-11-24 16:24:10,Week 12,Sunday
Mason Taylor,TE,"NYJ 10 @ BAL 23, Final","5 TGT,3 REC,21 REC YD",$13,5.1,3.60,140,2025-11-24 16:24:10,Week 12,Sunday
Devontez Walker,WR,"NYJ 10 @ BAL 23, Final","TGT,REC,30 REC YD",$10,5.8,3.50,141,2025-11-24 16:24:10,Week 12,Sunday
Raheem Mostert,RB,"CLE 24 @ LV 10, Final","RUSH ATT,2 RUSH YD,3 TGT,3 REC,18 REC YD",$10,2.5,3.50,142,2025-11-24 16:24:10,Week 12,Sunday
Kyle Pitts Sr.,TE,"ATL 24 @ NO 10, Final","5 TGT,2 REC,25 REC YD",$14,6.9,3.50,143,2025-11-24 16:24:10,Week 12,Sunday
Cooper Kupp,WR,"SEA 30 @ TEN 24, Final","4 TGT,2 REC,24 REC YD",$16,6.2,3.40,144,2025-11-24 16:24:10,Week 12,Sunday
Romeo Doubs,WR,"MIN 6 @ GB 23, Final","3 TGT,2 REC,23 REC YD",$19,9.0,3.30,145,2025-11-24 16:24:10,Week 12,Sunday
Darnell Washington,TE,"PIT 28 @ CHI 31, Final","2 TGT,2 REC,22 REC YD",$10,4.1,3.20,146,2025-11-24 16:24:10,Week 12,Sunday
Chris Brooks,RB,"MIN 6 @ GB 23, Final","8 RUSH ATT,21 RUSH YD,TGT,REC,5 REC YD",$10,1.3,3.10,147,2025-11-24 16:24:10,Week 12,Sunday
