player_name,position,game_info,stats,salary,fppg,points,row_number,scrape_date,week,day
Nick Chubb,RB,"HOU 19 @ SEA 27, Final","5 RUSH ATT,16 RUSH YD,3 TGT,REC,-5 REC YD",$16,7.8,1.60,31,2025-10-21 16:28:47,Week 7,Monday
AJ Barner,TE,"HOU 19 @ SEA 27, Final","RUSH ATT,2 RUSH YD,3 TGT,REC,7 REC YD",$14,7.8,1.40,32,2025-10-21 16:28:47,Week 7,Monday
Sean Tucker,RB,"TB 9 @ DET 24, Final","RUSH ATT,4 RUSH YD,TGT,REC,2 REC YD",$11,1.6,1.10,33,2025-10-21 16:28:47,Week 7,Monday
Jake Bobo,WR,"HOU 19 @ SEA 27, Final","TGT,REC,3 REC YD",$10,1.5,0.80,34,2025-10-21 16:28:47,Week 7,Monday
Braxton Berrios,WR,"HOU 19 @ SEA 27, Final","3 TGT,REC,-1 REC YD",$10,0.4,0.40,35,2025-10-21 16:28:47,Week 7,Monday
Mike EvansO,WR,"TB 9 @ DET 24, Final",4 TGT,$28,6.8,0.00,36,2025-10-21 16:28:47,Week 7,Monday
Chris Godwin Jr.Q,WR,"TB 9 @ DET 24, Final",,$19,4.1,0.00,37,2025-10-21 16:28:47,Week 7,Monday
Payne Durham,TE,"TB 9 @ DET 24, Final",,$10,—,0.00,38,2025-10-21 16:28:47,Week 7,Monday
Bucky IrvingQ,RB,"TB 9 @ DET 24, Final",,$34,15.6,0.00,39,2025-10-21 16:28:47,Week 7,Monday
Devin Culp,TE,"TB 9 @ DET 24, Final",,$10,5.7,0.00,40,2025-10-21 16:28:47,Week 7,Monday
Kameron Johnson,WR,"TB 9 @ DET 24, Final",TGT,$10,2.1,0.00,41,2025-10-21 16:28:47,Week 7,Monday
Josh WilliamsQ,RB,"TB 9 @ DET 24, Final",,$10,—,0.00,42,2025-10-21 16:28:47,Week 7,Monday
Kyle Allen,QB,"TB 9 @ DET 24, Final",,$20,-0.2,0.00,43,2025-10-21 16:28:47,Week 7,Monday
Ross Dwelley,TE,"TB 9 @ DET 24, Final",,$10,0.5,0.00,44,2025-10-21 16:28:47,Week 7,Monday
Craig ReynoldsQ,RB,"TB 9 @ DET 24, Final",,$10,0.1,0.00,45,2025-10-21 16:28:47,Week 7,Monday
Jameson Williams,WR,"TB 9 @ DET 24, Final",2 TGT,$22,7.1,0.00,46,2025-10-21 16:28:47,Week 7,Monday
Jacob Saylors,RB,"TB 9 @ DET 24, Final",,$10,0.2,0.00,47,2025-10-21 16:28:47,Week 7,Monday
Sione VakiO,RB,"TB 9 @ DET 24, Final",,$10,—,0.00,48,2025-10-21 16:28:48,Week 7,Monday
Isaac TeSlaa,WR,"TB 9 @ DET 24, Final",TGT,$11,3.8,0.00,49,2025-10-21 16:28:48,Week 7,Monday
Dominic Lovett,WR,"TB 9 @ DET 24, Final",,$10,—,0.00,50,2025-10-21 16:28:48,Week 7,Monday
Owen Wright,RB,"TB 9 @ DET 24, Final",,$10,—,0.00,51,2025-10-21 16:28:48,Week 7,Monday
Jalen McMillanIR,WR,"TB 9 @ DET 24, Final",,$18,—,0.00,52,2025-10-21 16:28:48,Week 7,Monday
Dare Ogunbowale,RB,"HOU 19 @ SEA 27, Final",TGT,$10,0.3,0.00,53,2025-10-21 16:28:48,Week 7,Monday
Christian KirkQ,WR,"HOU 19 @ SEA 27, Final",,$14,5.3,0.00,54,2025-10-21 16:28:48,Week 7,Monday
Harrison Bryant,TE,"HOU 19 @ SEA 27, Final",,$10,0.3,0.00,55,2025-10-21 16:28:48,Week 7,Monday
Davis Mills,QB,"HOU 19 @ SEA 27, Final",,$20,1.2,0.00,56,2025-10-21 16:28:48,Week 7,Monday
Dameon Pierce,RB,"HOU 19 @ SEA 27, Final",,$10,1.3,0.00,57,2025-10-21 16:28:48,Week 7,Monday
Tank DellPUP,WR,"HOU 19 @ SEA 27, Final",,$11,8.2,0.00,58,2025-10-21 16:28:48,Week 7,Monday
British Brooks,RB,"HOU 19 @ SEA 27, Final",,$10,1.5,0.00,59,2025-10-21 16:28:48,Week 7,Monday
Brenden Bates,TE,"HOU 19 @ SEA 27, Final",,$10,3.3,0.00,60,2025-10-21 16:28:48,Week 7,Monday
Jayden Higgins,WR,"HOU 19 @ SEA 27, Final",3 TGT,$12,3.8,0.00,61,2025-10-21 16:28:48,Week 7,Monday
Graham Mertz,QB,"HOU 19 @ SEA 27, Final",,$20,—,0.00,62,2025-10-21 16:28:48,Week 7,Monday
Eric Saubert,TE,"HOU 19 @ SEA 27, Final",,$10,0.3,0.00,63,2025-10-21 16:28:48,Week 7,Monday
Drew Lock,QB,"HOU 19 @ SEA 27, Final",,$20,0.5,0.00,64,2025-10-21 16:28:48,Week 7,Monday
Dareke YoungQ,WR,"HOU 19 @ SEA 27, Final",,$10,1.0,0.00,65,2025-10-21 16:28:48,Week 7,Monday
Brady Russell,RB,"HOU 19 @ SEA 27, Final",,$10,—,0.00,66,2025-10-21 16:28:48,Week 7,Monday
George Holani,RB,"HOU 19 @ SEA 27, Final",,$10,1.3,0.00,67,2025-10-21 16:28:48,Week 7,Monday
Jalen Milroe,QB,"HOU 19 @ SEA 27, Final",,$20,-0.5,0.00,68,2025-10-21 16:28:48,Week 7,Monday
Tory Horton,WR,"HOU 19 @ SEA 27, Final",3 TGT,$13,5.7,0.00,69,2025-10-21 16:28:48,Week 7,Monday
Nick Kallerup,TE,"HOU 19 @ SEA 27, Final",,$10,—,0.00,70,2025-10-21 16:28:48,Week 7,Monday
Cade StoverIR,TE,"HOU 19 @ SEA 27, Final",,$11,4.2,0.00,71,2025-10-21 16:28:48,Week 7,Monday
Teddy Bridgewater,QB,"TB 9 @ DET 24, Final","RUSH ATT,-1 RUSH YD",$20,-0.1,-0.10,72,2025-10-21 16:28:48,Week 7,Monday
